"Subset","Detail","EXvsDR_log2FoldChange","EXvsDR_pvalue","KDIvsDR_log2FoldChange","KDIvsDR_pvalue","KDI_EXvsDR_log2FoldChange","KDI_EXvsDR_pvalue"
"KDI_EXvsDR","Lcp2",0.424779115092453,0.120316532499266,-0.216665484379876,0.431635390466169,0.612622006535249,0.0248945893041551
"KDI_EXvsDR","Pex6",0.115678154068466,0.150435883223571,-0.0397320571503237,0.622243473680683,0.162390171398223,0.043542296713706
"KDI_EXvsDR","Top3a",0.0209498062420124,0.795671877999468,-0.0383422746591518,0.636967228219775,0.165380768083909,0.0399090814507124
"KDI_EXvsDR","Med25",0.0817483507670507,0.235746124925493,0.0819593392051463,0.23467572875202,0.136649064477651,0.0474742174833117
"KDI_EXvsDR","Relb",0.121110712119876,0.134673698564259,0.109502553256595,0.176535493701098,0.17166534659624,0.0339871705084134
"KDI_EXvsDR","Stk11",-0.0493033555183968,0.352968092581704,0.00438541504470415,0.934120665738013,0.104579648265556,0.0485296665117386
"KDI_EXvsDR","Cnot11",0.0492229987921108,0.31856924411507,0.0561089864840985,0.255805599839173,0.107668682885018,0.0290383559379864
"KDI_EXvsDR","Dgcr2",0.0546435424748512,0.347336834974678,0.0601690174306068,0.3008179044427,0.135110416535257,0.0200978418258886
"KDI_EXvsDR","Ebi3",0.233276661260633,0.572496806832798,-0.109445592292183,0.792543006071832,1.40490206966674,0.000572680866984363
"KDI_EXvsDR","Hck",0.222806071240966,0.541872689733362,-0.301415371061106,0.411406690377237,1.09783795021586,0.00253628090863687
"KDI_EXvsDR","Etv3",0.0711886265201172,0.368426205381375,0.108066109866616,0.172019002051582,0.166277445503657,0.0355645010731001
"KDI_EXvsDR","Rps6ka1",0.109757348669518,0.424729579854953,0.0680448243179929,0.620900172388848,0.297162701770318,0.0304489136628586
"KDI_EXvsDR","Man1a",0.222825270781044,0.130891733939566,0.0231023958210108,0.875586406008325,0.289439191082567,0.0497365919983759
"KDI_EXvsDR","Akt2",0.166108256351046,0.140035666009777,0.043249126173618,0.700876751381136,0.233987188740199,0.0376437207605902
"KDI_EXvsDR","Ptpn6",0.420675949291896,0.167350036858138,-0.0692813347558131,0.82047400890185,1.00261582291659,0.000981405908362328
"KDI_EXvsDR","Arid3b",0.140559430491022,0.396556796908035,0.0494552525544952,0.766683699292552,0.413668476110579,0.0117199477939721
"KDI_EXvsDR","Adgre1",0.279137920242946,0.472632398462698,-0.503170029156605,0.195759058772553,0.907120765804912,0.0195602733106406
"KDI_EXvsDR","Pou1f1",-0.878319608602112,0.216235019416964,-0.131899354040843,0.837194577809774,-1.67359337555008,0.0436327586784005
"KDI_EXvsDR","Slc2a9",0.295553719486527,0.131849755036978,0.0117504053496303,0.952807245684468,0.49036766869393,0.0119757357994006
"KDI_EXvsDR","Dnah2",0.0349450715709905,0.898219124248427,-0.0148332320058112,0.956818083333912,0.625430823932063,0.0196013602004429
"KDI_EXvsDR","Slc1a3",0.0724494000380319,0.802534425149699,0.276592309893136,0.339639946592936,0.93621573249826,0.00122234391950864
"KDI_EXvsDR","Hmox1",-0.11208110562557,0.253531844586267,-0.118218128592729,0.228523529256324,-0.206546854170459,0.0355618793435266
"KDI_EXvsDR","Cic",0.104372508909774,0.232908399176515,0.166810969632861,0.0565146248321918,0.265097818990708,0.00243241121182415
"KDI_EXvsDR","Igf1r",0.0921929994569141,0.400754456970608,0.20533658133571,0.0611859866388146,0.230509346323648,0.0355930090336245
"KDI_EXvsDR","Trim28",0.0165796470216626,0.7418445115699,0.0403024775531242,0.423186599779204,0.103882932724001,0.0388930595393301
"KDI_EXvsDR","Mrvi1",0.161909086398295,0.370002044275511,0.327605344957371,0.0692728045756165,0.492706462990889,0.00623412942780508
"KDI_EXvsDR","Gata6",-0.227669692374315,0.574293932183396,-0.310241053994844,0.44490190271264,0.841273512133483,0.0351232344601736
"KDI_EXvsDR","Fblim1",0.309838510895087,0.190615160055295,0.0182832028119466,0.938569038545196,0.485185780710775,0.0402778090272983
"KDI_EXvsDR","Cbfa2t3",0.227778226903748,0.159052421465525,0.214240279778595,0.18542493871343,0.378943523381282,0.0190325037139393
"KDI_EXvsDR","Slc5a6",-0.0207577194240927,0.897915252036761,0.0354826559089238,0.82632688595357,0.346959828387227,0.0314247408680784
"KDI_EXvsDR","Tcf23",-0.275356197931943,0.623161548360927,0.93356191880933,0.0688628896997837,1.32409418323941,0.00870771407874301
"KDI_EXvsDR","Usp19",0.13799456991468,0.0972829804284613,0.0767056784495822,0.356889326421508,0.163154003364158,0.0499768460048619
"KDI_EXvsDR","Cdc42",-0.0819247084734058,0.135696524003481,-0.0431193786032902,0.432263223929594,-0.112697192169438,0.0401588074168103
"KDI_EXvsDR","Tspan31",-0.023812862194423,0.659183655737863,-0.0617258063193119,0.253429376523832,-0.108171255069979,0.0457386793933707
"KDI_EXvsDR","Vars",0.101287566895515,0.231186834905809,0.0798230345412748,0.345639675032856,0.183921740034769,0.0296265786632981
"KDI_EXvsDR","Mc5r",0.824942114271991,0.0632952347139475,0.750812656304301,0.0917388628119783,1.00496302931518,0.0232366101142492
"KDI_EXvsDR","Khsrp",0.13495504596078,0.0758306463091069,0.104012355305159,0.17140988331003,0.151603151154528,0.046193289179244
"KDI_EXvsDR","0610009B22Rik",-0.0294548078609712,0.740639340638428,-0.14147233877834,0.113044701970343,-0.177440316146092,0.0473232452350939
"KDI_EXvsDR","Pou2f2",0.481892882435334,0.231723496472458,0.0421051366762753,0.91700671783072,1.51255033553342,0.000164745551690726
"KDI_EXvsDR","Rbfox1",1.18885832701114,0.11090929748352,1.2074620866583,0.105428837897417,1.46905564016601,0.048745907777235
"KDI_EXvsDR","Ncaph2",-0.107621591830905,0.0887249527380907,-0.0784764120073687,0.214466722845285,-0.128714028435169,0.0419185874596931
"KDI_EXvsDR","Hdac5",0.0317573245740382,0.555640956465418,0.035051264596757,0.515455445788567,0.131910862458804,0.0143091067675228
"KDI_EXvsDR","Trpm2",0.0709947888528304,0.844042559870322,-0.163551208389752,0.652691045389388,0.831885022526655,0.0193061683373966
"KDI_EXvsDR","Rnmt",-0.0705247110058859,0.199942858809293,-0.0539258985206781,0.327002050194164,-0.115814060387073,0.0361111742749874
"KDI_EXvsDR","Apobec3",0.249634820075054,0.12516908763926,0.120354182852122,0.460496179817284,0.336150168912312,0.0388627752301334
"KDI_EXvsDR","Pou6f1",-0.0214723926614136,0.779283602212718,0.113406301529031,0.137948857942183,0.154390145042325,0.0434233161779437
"KDI_EXvsDR","Tnfrsf13b",0.344670401433257,0.220776969168258,-0.243043809239531,0.392596034045186,0.716593744539855,0.0106019422963389
"KDI_EXvsDR","Tex14",0.397885128886494,0.162227026594337,0.454181345636215,0.109662055093529,0.601739874573774,0.0328402298943978
"KDI_EXvsDR","Tex22",-0.942498171300523,0.288672480176557,0.320253313939178,0.692285312348127,-2.87027656270259,0.0074855128353285
"KDI_EXvsDR","4933405L10Rik",-0.623587945091163,0.293507005727693,-0.416568874288497,0.470922708986935,-1.39683767751252,0.0407228767719221
"KDI_EXvsDR","St3gal1",0.286167385060655,0.16322179772677,0.144166634771452,0.482610602507736,0.592495027218838,0.00386774804789158
"KDI_EXvsDR","Tsg101",-0.0484570391436557,0.403853549240522,-0.0683348639177459,0.239384076998237,-0.132133729198444,0.0231603249862451
"KDI_EXvsDR","Tmem208",0.0467192408878643,0.708094192584058,-0.224604545030949,0.0727843258439029,-0.259052027080136,0.0387003145541063
"KDI_EXvsDR","Gata2",0.0117282872729954,0.947224946695342,-0.0189844426140526,0.914729936602482,0.366972640632021,0.0375823535082516
"KDI_EXvsDR","Vps45",-0.125825772973303,0.0718965771255952,-0.134764161361231,0.0541339523691884,-0.158761506060914,0.0236645439172501
"KDI_EXvsDR","Rxra",0.178281442288764,0.146980145563409,0.160893074805734,0.190617868278893,0.243691348377343,0.0474325435626227
"KDI_EXvsDR","Fcrls",0.308823951680913,0.381154529971292,-0.68272789478817,0.0533009891592431,0.702908613834021,0.0461404410855303
"KDI_EXvsDR","Lnx2",0.0980377308038572,0.382313984068974,0.201413752349302,0.0721908906981672,0.227679066153789,0.042168668231534
"KDI_EXvsDR","Il10",1.29804116915871,0.12305005705651,0.373864971242074,0.667721769198956,2.72318473818442,0.000917990908690548
"KDI_EXvsDR","Atxn10",-0.0694866875451049,0.0884774973943096,-0.0199381665197821,0.624792242965789,-0.120753503627333,0.00312513953873882
"KDI_EXvsDR","Ift27",-0.155782972821547,0.0861890971548855,-0.172707612115574,0.057344705279451,-0.206785903889321,0.0231487247207427
"KDI_EXvsDR","Cmah",0.496222078143876,0.0530636947710003,-0.326855217546009,0.205975461450442,0.837947242382041,0.00106718490911996
"KDI_EXvsDR","Mpp2",0.221864860314954,0.157915395362407,0.110893895094694,0.481900158400287,0.418269767788865,0.00752980620634169
"KDI_EXvsDR","Wfdc2",0.856347339769413,0.288593977275679,0.613804704415873,0.457390985716548,1.75399376393852,0.0213227240690587
"KDI_EXvsDR","Cadps2",-0.168138424954489,0.510438448455264,0.0183163536603826,0.94266879802368,0.508371888095179,0.0445381674629761
"KDI_EXvsDR","H2bc4",0.0985095561984953,0.412267867546209,-0.114643954635014,0.340287005566899,-0.240964702746573,0.0451498753701549
"KDI_EXvsDR","Akap1",0.124748341248519,0.390838591377314,0.213923450265035,0.140988882928622,0.385292618154072,0.00797372961223788
"KDI_EXvsDR","Derl2",0.0294141468417351,0.606227583415255,-0.104819282776078,0.0671028099980537,-0.116717946251934,0.0417116653122878
"KDI_EXvsDR","Slc13a3",0.301083729410123,0.368378409622361,-0.387252932943277,0.255192093521912,0.885852203135369,0.00761008321286932
"KDI_EXvsDR","Ncor1",-0.0166124274573844,0.825024763820489,0.105614026738021,0.15970729149336,0.167130165913942,0.0260699299833519
"KDI_EXvsDR","Phf23",0.079076870091624,0.228357758215066,0.0286369731689859,0.663169405711195,0.144373994091608,0.027810989932773
"KDI_EXvsDR","Zbtb4",-0.040319635511758,0.571695187623944,0.037698581468888,0.596845448345346,0.167107383078744,0.0190006474997916
"KDI_EXvsDR","Unc45b",0.558579408562468,0.134537342957305,0.601336285664006,0.10715533027819,0.745088312012744,0.0458531785644843
"KDI_EXvsDR","Irf1",0.100379500763109,0.405217112437321,0.10595929241913,0.379636198269035,0.241772819767812,0.0448798428353185
"KDI_EXvsDR","Grb7",0.325503301061573,0.190918271929182,0.268806680852588,0.28213397752801,0.871360520418338,0.00033111128761777
"KDI_EXvsDR","Ptger1",0.180350016968485,0.28967633416137,0.0642633582223008,0.707604060198548,0.410446251067693,0.0152031253078191
"KDI_EXvsDR","Arid3a",0.0879179359576166,0.408801151928879,-0.0529612819086882,0.62103018800875,0.213332674828531,0.0444305832524755
"KDI_EXvsDR","Esr1",0.176770864857738,0.565800261332254,-0.111598626757485,0.717392946110473,0.610162129596743,0.0471060956875145
"KDI_EXvsDR","Qrsl1",-0.118983191657537,0.117905454859559,-0.0328231228670569,0.664604038601611,-0.260680442054619,0.000735408134350708
"KDI_EXvsDR","Rhobtb1",0.196364259550292,0.158959499659077,0.125715951788473,0.367862023984873,0.366572735403469,0.00842575242696979
"KDI_EXvsDR","Uhrf1bp1l",0.149708186859134,0.242947487091466,0.136316978880534,0.287755524044644,0.348420507608423,0.00653909424987215
"KDI_EXvsDR","Ikbip",-0.0353420401288397,0.49913714290657,-0.079684230953555,0.12802656600319,-0.127265165973446,0.0152677676069826
"KDI_EXvsDR","Myb",0.255342542753883,0.462532627003699,-0.504128686278836,0.166873157969225,0.895741820727107,0.0082640743067114
"KDI_EXvsDR","Enpp3",0.250432588263492,0.457300010418078,0.156617687748666,0.642247378883836,0.73333775850028,0.0291698963371228
"KDI_EXvsDR","Pde7b",-0.203543061340093,0.0749317030574064,-0.0937749952056293,0.411679779463926,-0.228290263680644,0.0458879447825881
"KDI_EXvsDR","Socs2",0.00247795217471077,0.988634718424351,0.233473974727637,0.177746448646291,0.499549888622783,0.00379887729421242
"KDI_EXvsDR","Ascl1",0.404672168690713,0.370564136524832,0.0579930904526526,0.899908497128915,0.934070689941743,0.0348537233059705
"KDI_EXvsDR","Eif4ebp2",0.119621799858942,0.411434377395396,0.189812445603241,0.19242165868228,0.307682962880243,0.0345908119969866
"KDI_EXvsDR","Tbata",0.0901364979331928,0.834633889424628,-0.0473686181200063,0.913765454622751,-1.08000226532337,0.0291432578359535
"KDI_EXvsDR","Unc5b",0.363229571054095,0.0909456319849437,0.342426504737566,0.11124094844201,0.452859169463417,0.0349542359779025
"KDI_EXvsDR","Vps54",0.0910537200371014,0.104709715356684,0.0803566334039278,0.152399409740109,0.129939847861053,0.0206330884700788
"KDI_EXvsDR","Pcsk4",0.243712717042103,0.258990630567563,0.217370238350228,0.31497913382846,0.531061697581818,0.0129376934117515
"KDI_EXvsDR","Dock2",0.534773995470895,0.101239934939855,-0.216257644543512,0.508651873646498,0.77566964026021,0.0173949396881373
"KDI_EXvsDR","Ptprb",0.0942258005162194,0.709817987758772,0.42879573327222,0.0903558529865627,0.520418021937042,0.0398387199041842
"KDI_EXvsDR","Kcnmb1",0.0294554694136576,0.936135941894952,0.511331525508824,0.159113956065975,1.12729315092099,0.00170277582849343
"KDI_EXvsDR","Tcf3",0.0156739388683695,0.777085527948008,0.0575314810911555,0.298294908930231,0.121959412026665,0.0273450153285918
"KDI_EXvsDR","Cabin1",0.0838313187497538,0.20582753729413,0.099323092140464,0.133881558428691,0.129942897870403,0.0499088329660856
"KDI_EXvsDR","Ppp2ca",-0.0355724707553911,0.358065123767344,-0.0666868808185405,0.0850411450938331,-0.086970684965894,0.0247983776495742
"KDI_EXvsDR","Flt4",0.0779873585786185,0.834441230852233,-0.114532307137342,0.759050744467563,0.762574643116314,0.0406412154854026
"KDI_EXvsDR","Gfpt2",0.37552026893973,0.0606677442747409,-0.183312179522116,0.360517372472979,0.523851026670332,0.00886032836497426
"KDI_EXvsDR","Zkscan17",0.0371958817947847,0.627349679017809,0.132311938477079,0.0836650628430042,0.154552066453776,0.0434001501858264
"KDI_EXvsDR","Srebf1",0.204037353097978,0.134058866378025,0.223448804376677,0.100829804932136,0.537694312649547,7.81784803998743e-05
"KDI_EXvsDR","Pik3cg",0.198560092349943,0.482181624142711,-0.229638472740051,0.417537228219989,0.767118811653816,0.00650635821795851
"KDI_EXvsDR","Ncoa1",0.064012713123026,0.522063048201874,0.131090786040457,0.189689137969693,0.226818623329585,0.0232034048762794
"KDI_EXvsDR","Ace",0.369440036615156,0.0776282900816825,0.0124393452091732,0.952637573144266,0.491985732258077,0.0187692434071588
"KDI_EXvsDR","Adap2",0.440244191172223,0.112983364017225,0.280572880672143,0.312805011479729,0.723794401511761,0.00910899318281393
"KDI_EXvsDR","Cacng1",2.83878820744872,0.0918530091643728,2.89885327630521,0.0851751033506478,3.49390155084815,0.0379568260281317
"KDI_EXvsDR","P2rx1",0.153189436995144,0.787908083269083,-0.144647616475296,0.80034655846879,1.55190106891645,0.00583976377399578
"KDI_EXvsDR","Wscd1",0.0284796101936293,0.889186548389321,0.221692166098084,0.275569698827615,0.521899774949804,0.00976929463668058
"KDI_EXvsDR","Timm22",-0.124935629192948,0.112466782196281,-0.12342344673596,0.116999949329868,-0.16577920801401,0.0356670030317176
"KDI_EXvsDR","Xylt2",0.0203946417768914,0.814643852625256,0.0296251515636041,0.733467300973106,0.176660859914756,0.0418720097791647
"KDI_EXvsDR","Nr1d1",0.117818606704537,0.525658187631383,0.157526088107,0.396130339584403,0.388091079343998,0.0365476230389136
"KDI_EXvsDR","Pik3r5",0.885779747281333,0.0525741574215616,0.248217262403439,0.588084451825924,1.43916298040581,0.00160986105218124
"KDI_EXvsDR","Stx8",-0.147212805332969,0.0873088842268295,-0.141811504956239,0.0996038014093913,-0.174216412484844,0.0433685422856467
"KDI_EXvsDR","Dnaaf2",0.0972709418802925,0.400051477014426,0.0968662311598474,0.402317266838385,0.229335256640197,0.046469665671838
"KDI_EXvsDR","Nova1",0.347503831492062,0.0559404480190604,-0.144338661925678,0.428389776978531,0.371635925453096,0.0409555962945136
"KDI_EXvsDR","Sav1",0.179864976599209,0.0959786582261506,0.0947641161852635,0.380686203216726,0.217909859248906,0.0437348200916015
"KDI_EXvsDR","Clmn",0.0258078538291788,0.804396631797037,0.148177623617941,0.154857385096016,0.216253363293385,0.0378610428563369
"KDI_EXvsDR","Zfp36l1",0.176034435414148,0.0747494370337295,0.07125933112123,0.470915963823533,0.216404142813106,0.0284856111626747
"KDI_EXvsDR","Erh",-0.0790676860004406,0.398617715502538,-0.168891858210178,0.0716364771367644,-0.187415320256477,0.0457253645099517
"KDI_EXvsDR","Mta1",0.0612212779527507,0.31604053040588,0.0825105623564487,0.176530148250827,0.133411747661121,0.0288302411624326
"KDI_EXvsDR","Asb2",1.2978454622047,0.0798697665172761,1.02396349940133,0.167147272086763,1.91817146934726,0.00960581026641351
"KDI_EXvsDR","Yy1",0.0400433032461383,0.370925325578256,0.0699525093684144,0.117920536099031,0.0988150705614809,0.0272303234159231
"KDI_EXvsDR","Aoah",0.0973308330379586,0.763210006702956,-0.556528488299719,0.0872804493037294,0.644379944865479,0.0452944175834815
"KDI_EXvsDR","Irf4",0.493629993891624,0.0732653364020214,-0.0986613437251123,0.721973680685867,0.875829364505695,0.00144429766088028
"KDI_EXvsDR","Ippk",-0.153189214422651,0.13741405566553,-0.0263212737059952,0.798233794739432,-0.304023484765342,0.00329209997650595
"KDI_EXvsDR","Ccnh",0.0348289660973469,0.515737368291945,-0.0622759916052029,0.247723825035618,-0.119536561326763,0.0272486478193097
"KDI_EXvsDR","Cd180",0.6287609883157,0.123248214348211,-0.0681717842584545,0.868077493709584,0.913754596123701,0.0248927452466636
"KDI_EXvsDR","Gtf2h2",-0.101903764608764,0.1630432498494,-0.111354781796261,0.127806738883123,-0.185122032350275,0.0117579583122222
"KDI_EXvsDR","Pde8b",0.0537848339001191,0.661965895650625,0.0781605904034349,0.525083629227636,0.241908338451885,0.0484662831339993
"KDI_EXvsDR","Rgs7bp",0.404386541127445,0.0974215520026794,0.446454137918729,0.0672207074317002,0.61190018623435,0.0120721259261243
"KDI_EXvsDR","Fgf10",0.596944213590221,0.19285072054299,0.477122666277389,0.298084576193394,1.01760490454644,0.0263426422865723
"KDI_EXvsDR","Nr1d2",0.0864169936052751,0.450690071496343,0.206445245324211,0.0715121460969137,0.226112163553103,0.0484010686581125
"KDI_EXvsDR","Thrb",0.14819323508915,0.346722013556553,0.30808090209295,0.0501512378230667,0.350528011008476,0.0258428924727641
"KDI_EXvsDR","Dnajc9",-0.0787881640522388,0.20206083802726,-0.058757949083131,0.341306557853839,-0.126743291748444,0.0408490740477781
"KDI_EXvsDR","Bmp4",0.0228896495560315,0.918301317968974,0.203411496114728,0.36112719448669,0.609547519213565,0.0060355304485406
"KDI_EXvsDR","Rhobtb2",0.101146933730688,0.319893727877988,-0.00110975826939846,0.991325111252419,0.20711447961642,0.041341843921064
"KDI_EXvsDR","Ednrb",0.368478830252126,0.177192800420814,0.0594007624832106,0.827887761676697,0.631852722389942,0.0206288439235893
"KDI_EXvsDR","Fyb",0.391859494182089,0.25115640755338,-0.164665019797823,0.630281214158523,1.02682380299602,0.00260559398011122
"KDI_EXvsDR","4931414P19Rik",0.0525276885274717,0.616808857041964,0.0744075326385864,0.478213553929387,0.209220960642218,0.0447567481675642
"KDI_EXvsDR","Fzd6",0.00668997797698057,0.968796061781969,0.208009171758308,0.223056102506079,0.338641098891438,0.0471268607986484
"KDI_EXvsDR","Cdh10",-0.374263071794244,0.120316583272284,-0.381244672306457,0.113833103690189,-0.590680411421667,0.0153027887099925
"KDI_EXvsDR","Fbxo32",0.183869265862583,0.185137429095125,0.215836893355309,0.119807701137905,0.294034592715388,0.0340548252538226
"KDI_EXvsDR","Mief1",0.0634001160608038,0.248938220999257,0.0966945090932828,0.0784260696239832,0.121976723719382,0.0264995782299511
"KDI_EXvsDR","Bop1",-0.0790041978505775,0.282231194251753,-0.0649277905582181,0.376835608128754,-0.157456953064409,0.032914830083963
"KDI_EXvsDR","Cep97",-0.144410390448164,0.167359692748103,-0.00113244209666454,0.9913455082299,-0.219936802910564,0.0358374743182374
"KDI_EXvsDR","Slc7a4",-0.247100341218759,0.146298145669283,0.103952183317475,0.535916049481203,-0.40349945781009,0.0187586631692351
"KDI_EXvsDR","Rabl3",-0.101836897789414,0.237999615313696,-0.0718062636118218,0.405069138531405,-0.186012324426323,0.0321525134646587
"KDI_EXvsDR","Hcls1",0.333390369188963,0.227286300524746,-0.274624215044899,0.321030456912917,0.637266013129081,0.0209218850637132
"KDI_EXvsDR","Ehhadh",0.03402327361297,0.861387289476115,0.2123616668599,0.275397425639548,0.709349520721521,0.000262412967920777
"KDI_EXvsDR","Robo1",0.0893685647611751,0.769444925546961,0.0205052735699769,0.946472404498179,0.634239491882633,0.035936297149227
"KDI_EXvsDR","Itsn1",0.0778974706524809,0.173753645590801,0.0967513471651088,0.0911149765246638,0.140793082545033,0.0139440973415919
"KDI_EXvsDR","Csad",0.154915689335907,0.339402411555912,0.0913578427934644,0.573226249198866,0.38301395346685,0.018139656347039
"KDI_EXvsDR","Nagpa",0.0246834737288075,0.644673326561319,0.0998649082890215,0.0610818447165479,0.118797769045142,0.0260427197927591
"KDI_EXvsDR","Rpp14",-0.103852788616495,0.0889441611999524,-0.0784668278648882,0.198565669934431,-0.124202883495714,0.0423757167058741
"KDI_EXvsDR","Il15ra",0.352410101574736,0.0885402855846286,0.203345155690465,0.326431900305072,0.628606499857756,0.00234060938665839
"KDI_EXvsDR","Ccl25",-0.0324417780125059,0.768824855566977,-0.0449389582700725,0.684385828676468,-0.227716295720413,0.0422720769962674
"KDI_EXvsDR","Kcnk5",-0.0667433767844557,0.603622914087887,0.226363221567029,0.0776881177776872,0.289800370626656,0.0238835284323073
"KDI_EXvsDR","Ache",-0.00577629514382703,0.988444566741482,0.263296766496162,0.506165861504367,0.91534387065297,0.0192361423554327
"KDI_EXvsDR","Vegfa",0.337891883515422,0.285345907395457,0.299115756856404,0.344293079628679,0.84717626154269,0.00736157913739038
"KDI_EXvsDR","Sik1",0.240952431895422,0.235121195325568,0.240887499246399,0.23528469339843,0.514322032576954,0.0111694807212654
"KDI_EXvsDR","Emilin2",0.459900050156607,0.190146005802492,-0.231354815567265,0.510318434812667,0.751353403769373,0.0322737370382393
"KDI_EXvsDR","Sap130",-0.0404603088824028,0.496996186330658,0.105040391769594,0.076917423969608,0.127047122538971,0.0324691214192536
"KDI_EXvsDR","Brd2",0.0010436400091661,0.984521306897058,0.0432678481657892,0.421129034323239,0.121075509108112,0.0243496172053077
"KDI_EXvsDR","Slc23a1",-0.616500754475423,0.125288188712966,-0.428433939606127,0.276852934366786,-0.851245298274998,0.0413447004889081
"KDI_EXvsDR","Bag6",0.0842429854972152,0.206945868626176,0.0949512769719947,0.154909434520501,0.138464931730578,0.0380530251364497
"KDI_EXvsDR","Prrc2a",0.102058929961434,0.293791016484007,0.141037893685418,0.146815636990183,0.192253437245455,0.047955095976653
"KDI_EXvsDR","Aif1",0.0382791045550393,0.916499056042132,-0.529314479437123,0.148193512153882,0.771671398428226,0.034189868560335
"KDI_EXvsDR","Dhx16",0.0752881449927601,0.12274371899638,-0.00806483827619938,0.869305439501796,0.103979982728436,0.0332373663119889
"KDI_EXvsDR","Ttc39c",-0.0859465474182905,0.247898206898149,0.0038529771917434,0.958515927554371,-0.180420498916481,0.0161701973531996
"KDI_EXvsDR","Lox",0.0211337924979391,0.847465246414066,0.0803880919264729,0.464359036517169,-0.263657224826208,0.0164308455014083
"KDI_EXvsDR","Ptpn2",0.0847912763616133,0.372908218122831,-0.0608476671866662,0.52416803431404,-0.193997590606892,0.0432618072607931
"KDI_EXvsDR","Setbp1",0.106907201132584,0.346624793395756,0.162315858438552,0.152797267311059,0.278831498742198,0.0139584212989306
"KDI_EXvsDR","Txnl1",-0.0596302230653814,0.161969640591972,-0.0550647760299757,0.196666552496316,-0.0897307684151555,0.0357488625510229
"KDI_EXvsDR","Ms4a1",-0.481260323179013,0.671650045083658,0.981523380847289,0.341547311683233,2.75063316525856,0.00532668863259232
"KDI_EXvsDR","Kif20b",0.150434917532434,0.318031223672731,-0.16590872948466,0.278793629846271,-0.359646964278063,0.0205668608586752
"KDI_EXvsDR","Cabp4",-0.111802314044006,0.591541933921894,0.341498615095768,0.0905396970994145,0.399787248349252,0.0472257547038144
"KDI_EXvsDR","Pitpnm1",0.152836749910946,0.0793122162821258,0.11784408319921,0.176461484971504,0.240300016140391,0.00577066829879417
"KDI_EXvsDR","Grk2",0.0402248245884843,0.517911746813688,0.052444693142804,0.399243595354254,0.147827286023028,0.0174005527671507
"KDI_EXvsDR","Acy3",-0.13490172086538,0.136758108581686,-0.0414993283281523,0.646116768149654,-0.212195703253815,0.0199115864770425
"KDI_EXvsDR","Pip5k1b",0.255255231485417,0.285823972088788,0.292748634653849,0.220048806626839,0.564339521707049,0.0161045974424388
"KDI_EXvsDR","Ovol1",-0.325488490085791,0.564683847744544,-0.590029807030448,0.311282093442097,-1.56851546406401,0.0201400694687837
"KDI_EXvsDR","Sf1",0.0517255161971116,0.414172232052732,0.10982278527548,0.0828721716862886,0.126435301879462,0.0459046541429492
"KDI_EXvsDR","Fermt3",0.470211889017394,0.0689541190703795,-0.236560653023165,0.362632236039952,0.598463033549978,0.0205751986850626
"KDI_EXvsDR","Trim8",0.0339438287304323,0.634869384791862,0.0635219974633032,0.374057784853161,0.202570828414665,0.00453211827749059
"KDI_EXvsDR","Smarcc2",-0.0261451560710607,0.631209746910672,0.0668628268086337,0.219393083114099,0.120521198586719,0.0268359821266786
"KDI_EXvsDR","Mip",0.440422702794801,0.539807562204202,-0.554103110122956,0.497412416755892,-2.12358077269735,0.0303457883709959
"KDI_EXvsDR","R3hdm2",0.0861748400269765,0.270127286669996,0.114469777261381,0.142918933988461,0.168334477522113,0.0311957984053307
"KDI_EXvsDR","Avil",0.0444909180772029,0.869314611496789,0.479685350140951,0.0722406960743276,0.576640883250526,0.0304416367814499
"KDI_EXvsDR","Agbl1",2.44299698741104,0.0741144474426765,-0.783796806478334,0.606742304469997,2.83733229877946,0.0374906119578882
"KDI_EXvsDR","Hk3",0.673863245174522,0.0634216079430336,-0.112275886458799,0.759038262137704,0.73351119346913,0.0433195070211701
"KDI_EXvsDR","Eya1",0.968821910761162,0.0890141758603864,0.646965502728691,0.258721855299883,1.14679335607709,0.0437428854923195
"KDI_EXvsDR","Slc40a1",0.441692159596134,0.331876140066131,0.762993293202297,0.0934046990020239,0.994623182806628,0.02866639938493
"KDI_EXvsDR","Wdr12",-0.161306182766334,0.0616188225235606,-0.141681259504584,0.100592854169025,-0.196869864905744,0.0229765754728092
"KDI_EXvsDR","Cflar",0.107760357950708,0.16712702958222,0.0815382452075636,0.295974706561481,0.167064020267296,0.0322074114072574
"KDI_EXvsDR","Stat1",-0.18469278934514,0.160742810973991,-0.169861628036559,0.197066886410941,-0.299558856117849,0.0229713118026238
"KDI_EXvsDR","Speg",0.726493487594011,0.0642452691629175,0.39547151958412,0.31436721591923,0.852042919433752,0.0299513224774526
"KDI_EXvsDR","Capn10",-0.0709816706328355,0.424793369986496,-0.0556411378776607,0.531529140074502,-0.202507949559204,0.0235654624099582
"KDI_EXvsDR","Gin1",-0.0726285177191451,0.402392463576269,-0.122810064163458,0.158204545199906,-0.208888893210961,0.0171354954940621
"KDI_EXvsDR","Ptpn4",0.136901112153788,0.447224591712722,0.203279562008275,0.259013560245515,0.382047219192535,0.033833584562566
"KDI_EXvsDR","Sctr",0.0773182615669925,0.83104236848086,0.471082353013936,0.191043243900021,1.00616449919904,0.00497981642322371
