"Gene","log2FoldChange","pvalue","padj"
"Timp2",0.249508632575305,0.00621060004497838,0.120221221107196
"Rab11fip4",0.605047240684159,4.54734100032514e-06,0.00747653161197363
"Ppp2r5c",0.147550845359765,0.00327493732468332,0.09951208471222
"Dync1h1",0.408888335140923,0.00133894586282346,0.0777310235337168
"Ndel1",0.182173208578924,0.00512982461207957,0.114959351494892
"Zbtb4",0.234867884744613,0.00228265102231279,0.0911266455547145
"Mrpl58",-0.330459670713329,0.00785800921539648,0.129917321831656
"Mrpl45",-0.227236283710041,0.00865538716309759,0.134780664164472
"Arrb1",0.422503220147431,0.0020881670848975,0.0884090937450431
"Med11",-0.350790770510402,0.000874119288034419,0.0681409081657998
"Dalrd3",-0.473802307491508,0.000469200304659934,0.059474129333731
"Rab3d",0.349645620099649,0.00657993340865152,0.121225772157231
"Hars2",-0.148294795110758,0.00764051904910397,0.128514647712722
"Noxo1",-0.530536172506895,0.00223749351691196,0.0903969893927149
"Mrpl24",-0.26308375861708,0.00610167553785632,0.118936849786319
"Krt10",-0.508302199552262,0.00476481394429306,0.113927847891943
"Rgs17",-0.7071266760246,0.0036528064684314,0.101719266704089
"Rwdd1",-0.30845569897479,0.00281595324795473,0.0986695517546351
"Mtres1",-0.346498325995993,0.00499474098408842,0.113927847891943
"Sec63",0.249193471663074,0.00498135151867243,0.113927847891943
"Utrn",0.438977901064439,0.00295536727653145,0.0986695517546351
"Fam184a",0.319944532694163,0.00764774164942354,0.128514647712722
"Ptprk",0.992310776493326,0.000721929343724568,0.0648040379435098
"Epb41l2",0.217422006284632,0.00415081283987016,0.106593041996862
"Unc5b",0.638886130853471,0.00567486578568278,0.116788455289616
"Slc29a3",0.251639334153205,0.00308006712329662,0.0988053502820962
"Cand1",0.211563098714303,0.00868951162414866,0.134990571352528
"Frs2",0.251538967020225,0.00493262768504263,0.113927847891943
"Yeats4",-0.200150505667668,0.00559358960061425,0.116582113905514
"Wif1",-3.11221740446328,0.000284066845835849,NA
