"Subset","Detail","HFDvsSD_log2FoldChange","HFDvsSD_pvalue","KDvsSD_log2FoldChange","KDvsSD_pvalue","KDvsHFD_log2FoldChange","KDvsHFD_pvalue"
"KDvsSD","Gm6394",NA,NA,-1.74474293677256,0.00290105430675291,NA,NA
"KDvsSD","Gm42966",NA,NA,3.04043202315897,0.0054538991550367,NA,NA
"KDvsSD","Gm43272",NA,NA,-1.3551171045889,0.00408373025496284,NA,NA
"KDvsSD","Gm10461",NA,NA,0.565642444682619,0.0095477513028452,NA,NA
"KDvsSD","Gm2011",NA,NA,-0.467183731920592,0.00402098279231678,NA,NA
"KDvsSD","Gm42372",NA,NA,-1.53527841323687,0.00533172869943454,NA,NA
"KDvsSD","Gm44530",NA,NA,2.97324178326361,0.00277491173629174,NA,NA
"KDvsSD","6030466F02Rik",NA,NA,-1.70658446467581,0.00792943097184213,NA,NA
"KDvsSD","Nudt8",NA,NA,-0.420600724797511,0.00745368309271023,NA,NA
"KDvsSD","Gm48713",NA,NA,-2.07149226200837,0.0035659914389208,NA,NA
"KDvsSD","Gm48771",NA,NA,-2.05777902717229,0.00399831908750718,NA,NA
"KDvsSD","Gm49686",NA,NA,-1.56283056338937,0.00497809444753362,NA,NA
"KDvsSD","Gm48795",NA,NA,-1.03056621650836,0.00811694785835251,NA,NA
"KDvsSD","Gm47701",NA,NA,-1.93962478443187,0.00904965653475935,NA,NA
"KDvsSD","Gm7143",NA,NA,-1.04892442797661,0.00734945903602797,NA,NA
"KDvsSD","Gm9247",NA,NA,-1.26016120568853,0.000327396925419033,NA,NA
"KDvsSD","Gm31282",NA,NA,-1.45127623724241,0.00890288414577441,NA,NA
"KDvsSD","Pdxp",NA,NA,-0.380148206455959,0.00335232921132982,NA,NA
"KDvsSD","Gm49698",NA,NA,-0.997126825398303,0.00637904564316591,NA,NA
"KDvsSD","Gm49745",NA,NA,1.18690666949495,0.00232878877464692,NA,NA
"HFDvsSD","Gpr107",0.214797532709127,0.000376063275673573,NA,NA,NA,NA
"HFDvsSD","Tpd52l1",0.636968094371342,0.00575124731452781,NA,NA,NA,NA
"HFDvsSD","Trappc10",0.202903452526495,0.0041757330424917,NA,NA,NA,NA
"HFDvsSD","Tmprss2",0.894313644673604,0.00741894750735256,NA,NA,NA,NA
"HFDvsSD","Galnt1",0.304140291734003,0.00614171554422154,NA,NA,NA,NA
"HFDvsSD","Rab5b",0.226778197365091,0.00527439577909214,NA,NA,NA,NA
"HFDvsSD","Dnajc5",0.170514055291111,0.00584052142213237,NA,NA,NA,NA
"HFDvsSD","Heatr6",0.168599347475325,0.00538819576138291,NA,NA,NA,NA
"HFDvsSD","Luzp1",0.358208170974936,0.00576367598569738,NA,NA,NA,NA
"HFDvsSD","Kctd10",0.227010717005506,0.00321801412482603,NA,NA,NA,NA
"HFDvsSD","Snrnp27",-0.464199486871437,0.00581375535358105,NA,NA,NA,NA
"HFDvsSD","Gramd1a",-0.335460207558964,0.00860865447955478,NA,NA,NA,NA
"HFDvsSD","Jup",0.407037450338464,0.00694610770082979,NA,NA,NA,NA
"HFDvsSD","Stk38l",0.234415039801591,0.00847211215043179,NA,NA,NA,NA
"HFDvsSD","Ddx18",-0.203143979856615,0.00139439865791193,NA,NA,NA,NA
"HFDvsSD","Smo",0.2717313623074,0.00252149048802556,NA,NA,NA,NA
"HFDvsSD","Folh1",0.570878230642586,0.00682528039019353,NA,NA,-0.762216769345925,0.000177945765702839
"HFDvsSD","Nup214",0.282897339768375,0.00229930758649203,NA,NA,NA,NA
"HFDvsSD","Trmt1",-0.244797017495716,0.00448205405877269,NA,NA,NA,NA
"HFDvsSD","Nacc1",0.217711931623271,0.00524648735178131,NA,NA,NA,NA
"HFDvsSD","Uba1",0.318316120125652,0.0032354705970923,NA,NA,NA,NA
"HFDvsSD","Vsig2",-0.702068334409008,0.00940899227116736,NA,NA,NA,NA
"HFDvsSD","Supt6",0.328861202601417,0.00129732922030825,NA,NA,NA,NA
"HFDvsSD","Stat6",0.201206200036054,0.000111001828240533,NA,NA,NA,NA
"HFDvsSD","Ciao3",-0.252527889175862,0.00322871042169453,NA,NA,NA,NA
"HFDvsSD","Tiam1",0.377642333926128,0.00049255609114895,NA,NA,NA,NA
"HFDvsSD","Golga2",0.172832433694163,0.00407139345551268,NA,NA,NA,NA
"HFDvsSD","Ykt6",0.108898759739635,0.00638648669980289,NA,NA,NA,NA
"HFDvsSD","Timm44",-0.22125393125419,0.00332035159661522,NA,NA,NA,NA
"HFDvsSD","Glg1",0.260963250762228,0.00245777949424199,NA,NA,NA,NA
"HFDvsSD","Supt5",0.184195388547062,0.00579542195483739,NA,NA,NA,NA
"HFDvsSD","Dusp3",0.250977490226708,0.00212048910002542,NA,NA,NA,NA
"HFDvsSD","Snrnp200",0.397574774592683,0.00485244287888719,NA,NA,NA,NA
"HFDvsSD","Kpna6",0.335568072125989,0.00147599699944459,NA,NA,NA,NA
"HFDvsSD","Brinp2",1.30193969758185,0.00745123625965202,NA,NA,NA,NA
"HFDvsSD","Ppan",-0.527096573610221,4.87865516174829e-05,NA,NA,NA,NA
"HFDvsSD","Ikbkg",0.242980544178224,0.00457323021301797,NA,NA,NA,NA
"HFDvsSD","Atn1",0.319134992675003,0.00134555773546248,NA,NA,NA,NA
"HFDvsSD","Emg1",-0.326597443316755,0.00118021837169972,NA,NA,NA,NA
"HFDvsSD","Arhgef18",0.264319609042968,0.00427898207037647,NA,NA,NA,NA
"HFDvsSD","Hdac9",0.755575567021364,0.00597789096013718,NA,NA,-1.14194092302002,1.69961785787726e-05
"HFDvsSD","Ulk2",0.214184848242653,0.00601644812213934,NA,NA,NA,NA
"HFDvsSD","Pou1f1",-1.95556059575313,0.00367335874309213,NA,NA,NA,NA
"HFDvsSD","Srpk1",-0.192954474678044,0.00987090547262176,NA,NA,NA,NA
"HFDvsSD","Rrnad1",-0.403897304391578,0.00679984713892997,NA,NA,NA,NA
"HFDvsSD","Tbl2",0.202773594589359,0.00206397182128455,NA,NA,NA,NA
"HFDvsSD","Mprip",0.183303099528955,0.00187166973616176,NA,NA,NA,NA
"HFDvsSD","Cic",0.254962908243336,0.00695158482811085,NA,NA,NA,NA
"HFDvsSD","Ddx39",-0.354460894347399,0.000425559130365038,NA,NA,NA,NA
"HFDvsSD","Adcy9",0.708722404158891,0.00276582887652975,NA,NA,NA,NA
"HFDvsSD","Pcyt1a",0.203485949691597,0.00532534996774258,NA,NA,NA,NA
"HFDvsSD","Reep5",0.166552602265239,0.00298373883366929,NA,NA,NA,NA
"HFDvsSD","Ncoa2",0.301158654961317,0.0020304509247259,NA,NA,NA,NA
"HFDvsSD","Itgae",-0.550678966592801,0.0017669221365259,NA,NA,NA,NA
"HFDvsSD","Osgep",-0.20920074414425,0.00738426758330219,NA,NA,NA,NA
"HFDvsSD","Susd2",0.662872843692917,0.00732832194775285,NA,NA,NA,NA
"HFDvsSD","Ctnnb1",0.276938177935759,0.00401952358745922,NA,NA,NA,NA
"HFDvsSD","Lsm2",-0.324261893494509,0.00639011574392779,NA,NA,NA,NA
"HFDvsSD","Dus3l",-0.373051583432779,0.00657994296978323,NA,NA,NA,NA
"HFDvsSD","Hipk1",0.258292101333977,0.00548937207988727,NA,NA,NA,NA
"HFDvsSD","Hdac5",0.201455675245391,0.000528294520313407,NA,NA,NA,NA
"HFDvsSD","Nf2",0.254436656552353,0.001466119220006,NA,NA,NA,NA
"HFDvsSD","Dmap1",-0.192879259554135,0.00799348840135104,NA,NA,NA,NA
"HFDvsSD","Bcr",0.355568934797526,0.00145188059488908,NA,NA,NA,NA
"HFDvsSD","Ifrd2",-0.352082441843479,0.00496855285810023,NA,NA,NA,NA
"HFDvsSD","2610507B11Rik",0.335625605231706,0.00822248075090084,NA,NA,NA,NA
"HFDvsSD","Ifi35",-0.242823171285471,0.00644893326437487,NA,NA,NA,NA
"HFDvsSD","Kansl3",0.132431080940175,0.0079038937640313,NA,NA,NA,NA
"HFDvsSD","Rbm25",-0.543656519083615,0.00627540642103969,NA,NA,NA,NA
"HFDvsSD","Amotl1",0.328479765501525,0.00335130510831717,NA,NA,NA,NA
"HFDvsSD","Slc41a1",0.252941373340097,0.00533399614915229,NA,NA,NA,NA
"HFDvsSD","Med16",0.286553495137381,0.00239369644785343,NA,NA,NA,NA
"HFDvsSD","Anapc1",0.257418595324774,0.00493022527476449,NA,NA,NA,NA
"HFDvsSD","Rbsn",0.222892385116278,0.000801570706156105,NA,NA,NA,NA
"HFDvsSD","Tbp",-0.193727428617974,0.00180898550206933,NA,NA,NA,NA
"HFDvsSD","Tsen15",-0.314348732835432,0.00380489455760269,NA,NA,NA,NA
"HFDvsSD","Hivep2",0.419293851023973,0.00644655845230021,NA,NA,NA,NA
"HFDvsSD","Gata3",-0.888767203239684,0.00722363735263247,NA,NA,NA,NA
"HFDvsSD","Mrpl32",-0.250253438743135,0.00688680925675343,NA,NA,NA,NA
"HFDvsSD","Ppfibp1",0.275501381118359,0.00887307147068411,NA,NA,NA,NA
"HFDvsSD","Gtf3a",-0.21800966646831,0.00787664524034122,NA,NA,NA,NA
"HFDvsSD","Lnx2",0.347701204395249,0.00406272613882706,NA,NA,NA,NA
"HFDvsSD","Srsf6",-0.241267263113045,0.00880397342853645,NA,NA,NA,NA
"HFDvsSD","Timp2",0.249508632575305,0.00621060004497838,NA,NA,NA,NA
"HFDvsSD","Rab11fip4",0.605047240684159,4.54734100032514e-06,NA,NA,-0.543472692289682,1.74872247436011e-05
"HFDvsSD","Ppp2r5c",0.147550845359765,0.00327493732468332,NA,NA,NA,NA
"HFDvsSD","Dync1h1",0.408888335140923,0.00133894586282346,NA,NA,NA,NA
"HFDvsSD","Ndel1",0.182173208578924,0.00512982461207957,NA,NA,NA,NA
"HFDvsSD","Zbtb4",0.234867884744613,0.00228265102231279,NA,NA,NA,NA
"HFDvsSD","Mrpl58",-0.330459670713329,0.00785800921539648,NA,NA,NA,NA
"HFDvsSD","Mrpl45",-0.227236283710041,0.00865538716309759,NA,NA,NA,NA
"HFDvsSD","Arrb1",0.422503220147431,0.0020881670848975,NA,NA,NA,NA
"HFDvsSD","Med11",-0.350790770510402,0.000874119288034419,NA,NA,NA,NA
"HFDvsSD","Dalrd3",-0.473802307491508,0.000469200304659934,NA,NA,NA,NA
"HFDvsSD","Rab3d",0.349645620099649,0.00657993340865152,NA,NA,NA,NA
"HFDvsSD","Hars2",-0.148294795110758,0.00764051904910397,NA,NA,NA,NA
"HFDvsSD","Noxo1",-0.530536172506895,0.00223749351691196,NA,NA,NA,NA
"HFDvsSD","Mrpl24",-0.26308375861708,0.00610167553785632,NA,NA,NA,NA
"HFDvsSD","Krt10",-0.508302199552262,0.00476481394429306,NA,NA,NA,NA
"HFDvsSD","Rgs17",-0.7071266760246,0.0036528064684314,NA,NA,NA,NA
"HFDvsSD","Rwdd1",-0.30845569897479,0.00281595324795473,NA,NA,NA,NA
"HFDvsSD","Mtres1",-0.346498325995993,0.00499474098408842,NA,NA,NA,NA
"HFDvsSD","Sec63",0.249193471663074,0.00498135151867243,NA,NA,NA,NA
"HFDvsSD","Utrn",0.438977901064439,0.00295536727653145,NA,NA,NA,NA
"HFDvsSD","Fam184a",0.319944532694163,0.00764774164942354,NA,NA,NA,NA
"HFDvsSD","Ptprk",0.992310776493326,0.000721929343724568,NA,NA,NA,NA
"HFDvsSD","Epb41l2",0.217422006284632,0.00415081283987016,NA,NA,NA,NA
"HFDvsSD","Unc5b",0.638886130853471,0.00567486578568278,NA,NA,NA,NA
"HFDvsSD","Slc29a3",0.251639334153205,0.00308006712329662,NA,NA,NA,NA
"HFDvsSD","Cand1",0.211563098714303,0.00868951162414866,NA,NA,NA,NA
"HFDvsSD","Frs2",0.251538967020225,0.00493262768504263,NA,NA,NA,NA
"HFDvsSD","Yeats4",-0.200150505667668,0.00559358960061425,NA,NA,NA,NA
"HFDvsSD","Wif1",-3.11221740446328,0.000284066845835849,NA,NA,NA,NA
"HFDvsSD","Fbxw11",0.193240838756135,0.00498372223000159,NA,NA,NA,NA
"HFDvsSD","Sptbn1",0.357381160534895,0.00112532036618879,NA,NA,NA,NA
"HFDvsSD","Sgcd",0.856704338218032,0.000554568733479997,NA,NA,NA,NA
"HFDvsSD","Rad50",0.222296323568945,0.00206651975103736,NA,NA,NA,NA
"HFDvsSD","Clk4",-0.335453917840683,0.00410026900280777,NA,NA,NA,NA
"HFDvsSD","Znhit3",-0.376484477651067,0.00660929630689447,NA,NA,NA,NA
"HFDvsSD","Llgl1",0.203127031197881,0.00278951277181642,NA,NA,NA,NA
"HFDvsSD","Stxbp4",0.305908088896925,0.00523604238474829,NA,NA,NA,NA
"HFDvsSD","Twistnb",-0.247743084674334,0.000630826204069418,NA,NA,NA,NA
"HFDvsSD","Rgs9",0.607460253207783,0.00679617929598365,NA,NA,NA,NA
"HFDvsSD","Mmp28",0.431935693335011,0.000951266788897876,NA,NA,NA,NA
"HFDvsSD","Polg2",-0.30648473527272,0.00500182281106824,NA,NA,NA,NA
"HFDvsSD","Itgb4",0.531238949495338,0.00320698386169698,NA,NA,NA,NA
"HFDvsSD","Sec14l1",0.206612403895124,0.00720102786286118,NA,NA,NA,NA
"HFDvsSD","Mink1",0.263499239193348,0.00207355071334296,NA,NA,NA,NA
"HFDvsSD","Prpf8",0.433011453685263,0.00450500209620639,NA,NA,NA,NA
"HFDvsSD","Luc7l3",-0.543287781361707,0.00273652248974699,NA,NA,NA,NA
"HFDvsSD","Ankrd40",0.194589497113104,0.00653395922942687,NA,NA,NA,NA
"HFDvsSD","Fbxl20",0.255954527551206,0.00707675636423824,NA,NA,NA,NA
"HFDvsSD","Myh10",0.881309391233934,0.00112532792944116,NA,NA,NA,NA
"HFDvsSD","Ston2",0.37103585717057,0.00769152025459847,NA,NA,NA,NA
"HFDvsSD","Nemf",-0.247886571525127,0.00479672700168945,NA,NA,NA,NA
"HFDvsSD","Sec23a",0.331923091613677,0.00479292918337466,NA,NA,NA,NA
"HFDvsSD","Nova1",-0.541875055335551,0.00592258784641602,NA,NA,NA,NA
"HFDvsSD","Sptb",0.53755395089602,0.00206080893223911,NA,NA,NA,NA
"HFDvsSD","Timm9",-0.280864905203214,0.00906706517247676,NA,NA,NA,NA
"HFDvsSD","Hif1a",0.25834557447538,0.00691847886340204,NA,NA,NA,NA
"HFDvsSD","Susd6",0.342407629601888,0.0064042373481185,NA,NA,NA,NA
"HFDvsSD","Pcnx",0.294330529413797,0.0062216119350651,NA,NA,NA,NA
"HFDvsSD","Unc79",1.4320371990201,0.00029425497114215,NA,NA,-1.49499569235177,7.89197420942592e-05
"HFDvsSD","Papln",1.57297493455102,0.00522322759254719,NA,NA,NA,NA
"HFDvsSD","Abcd4",-0.184528366595601,0.00820818770762302,NA,NA,NA,NA
"HFDvsSD","Tgfb3",0.437922839768567,0.00563208219984973,NA,NA,NA,NA
"HFDvsSD","Vash1",0.571596555265248,0.000563762350255667,NA,NA,NA,NA
"HFDvsSD","Tecpr2",0.226763145873148,0.0048000546501509,NA,NA,NA,NA
"HFDvsSD","Traf3",0.415119400419274,0.000442506683964443,NA,NA,NA,NA
"HFDvsSD","Cdc42bpb",0.355994094965077,0.00316585985227882,NA,NA,NA,NA
"HFDvsSD","Ppp1r13b",0.296714245831961,0.00331488320060299,NA,NA,NA,NA
"HFDvsSD","Mtr",0.315156385966912,0.00594820915848743,NA,NA,NA,NA
"HFDvsSD","Gcnt2",0.393275891071228,0.000145745393470684,NA,NA,NA,NA
"HFDvsSD","Hivep1",0.462469394248813,0.00618603723671547,NA,NA,NA,NA
"HFDvsSD","Snrnp48",-0.362393522036368,0.00125935688266232,NA,NA,NA,NA
"HFDvsSD","Gadd45g",-0.685110017282821,0.0085267444854115,NA,NA,NA,NA
"HFDvsSD","Aopep",-0.387240584544929,0.00352431857982761,NA,NA,NA,NA
"HFDvsSD","Nsd1",0.247311895889868,0.00887705688240114,NA,NA,NA,NA
"HFDvsSD","Mterf3",-0.172644715714068,0.00286965579536789,NA,NA,NA,NA
"HFDvsSD","Ankra2",-0.243022907655011,0.00173100403205377,NA,NA,NA,NA
"HFDvsSD","Pde8b",0.425514107937177,0.00134426843290549,NA,NA,NA,NA
"HFDvsSD","Ap3b1",0.258307449409773,0.00312326828315533,NA,NA,NA,NA
"HFDvsSD","Nln",0.296920560401682,0.00937083058594674,NA,NA,-0.318203047549923,0.00380261475813119
"HFDvsSD","Kctd6",-0.248568426417624,0.00699490869392721,NA,NA,NA,NA
"HFDvsSD","Dlg5",0.286024813085187,0.00373058315245712,NA,NA,NA,NA
"HFDvsSD","Bmpr1a",0.376379643692244,0.00439905649779666,NA,NA,NA,NA
"HFDvsSD","Samd4",0.34612616504704,0.00252456495179917,NA,NA,NA,NA
"HFDvsSD","Pinx1",-0.503264500568652,0.001296279799804,NA,NA,NA,NA
"HFDvsSD","Hmbox1",0.240921400623387,0.00542262610512546,NA,NA,NA,NA
"HFDvsSD","Mtmr6",0.184952426658435,0.0053244036798597,NA,NA,NA,NA
"HFDvsSD","Nufip1",-0.281865877994191,0.000875074625929982,NA,NA,NA,NA
"HFDvsSD","Naa16",-0.350024040349025,0.00227648271115353,NA,NA,NA,NA
"HFDvsSD","Dmtn",0.243182203760354,0.0096427409032896,NA,NA,NA,NA
"HFDvsSD","Xpo7",0.218848284378053,0.00491450855598272,NA,NA,NA,NA
"HFDvsSD","Tgds",-0.274371963739535,0.00207052666277873,NA,NA,NA,NA
"HFDvsSD","C6",2.32435063987787,0.00453648936361078,NA,NA,-3.77842073856163,1.94128820748985e-06
"HFDvsSD","Pabpn1",-0.483485470334827,0.00270119401652013,NA,NA,NA,NA
"HFDvsSD","Ankrd33b",0.379907606073994,0.00489472736869459,NA,NA,NA,NA
"HFDvsSD","Myc",-0.418828538312066,0.00967482941164488,NA,NA,NA,NA
"HFDvsSD","Washc5",0.314838609126019,0.00914689599028162,NA,NA,NA,NA
"HFDvsSD","Trmu",-0.338675601262031,0.0089104754124668,NA,NA,NA,NA
"HFDvsSD","Zc3h7b",0.287412156879662,0.0030007439539798,NA,NA,NA,NA
"HFDvsSD","Tomm22",-0.281589928650755,0.00192163494323074,NA,NA,NA,NA
"HFDvsSD","Csnk1e",-0.202052406166805,0.00556049407148154,NA,NA,NA,NA
"HFDvsSD","Fam118a",-0.182859825673372,0.00546963414781754,NA,NA,NA,NA
"HFDvsSD","Myh9",0.648716887842813,0.00494369971913183,NA,NA,NA,NA
"HFDvsSD","Glyr1",0.12599158383179,0.00547250569606482,NA,NA,NA,NA
"HFDvsSD","Plec",0.374035701731007,0.00458536047022519,NA,NA,NA,NA
"HFDvsSD","Chkb",-0.447596397500459,0.00898337811561028,NA,NA,NA,NA
"HFDvsSD","Rrn3",0.159180363725773,0.00932237134819212,NA,NA,NA,NA
"HFDvsSD","Crybg3",0.389408611325261,0.00326656420280483,NA,NA,NA,NA
"HFDvsSD","St3gal6",-0.392109781942517,0.00333638288756133,NA,NA,NA,NA
"HFDvsSD","Pak2",0.213942965431875,0.00238207999787726,NA,NA,NA,NA
"HFDvsSD","Tnk2",0.266248066272817,0.000179628572644416,NA,NA,NA,NA
"HFDvsSD","Yars2",-0.216451018085254,0.00638424640255168,NA,NA,NA,NA
"HFDvsSD","Arhgap31",0.304891097503231,0.00696179957382138,NA,NA,NA,NA
"HFDvsSD","Gsk3b",0.332220106114961,0.00158111205142964,NA,NA,NA,NA
"HFDvsSD","Itgb5",0.211329508339936,0.000123195571612277,NA,NA,NA,NA
"HFDvsSD","App",0.357332528278746,1.85404668262021e-05,NA,NA,NA,NA
"HFDvsSD","Dop1b",0.322448835946017,0.000446144556667155,NA,NA,NA,NA
"HFDvsSD","Rcan1",0.174686042118649,0.00999016275307243,NA,NA,NA,NA
"HFDvsSD","Itsn1",0.186000048397398,0.00262290373287391,NA,NA,NA,NA
"HFDvsSD","Paxbp1",-0.373652151577111,0.00242326677936329,NA,NA,NA,NA
"HFDvsSD","Tmbim6",0.163181475343536,0.0042825792669522,NA,NA,NA,NA
"HFDvsSD","Slc11a2",0.215607896979422,8.26748466627046e-05,NA,NA,NA,NA
"HFDvsSD","Tarbp2",-0.424700836708171,0.00518535203957068,NA,NA,NA,NA
"HFDvsSD","Calcoco1",0.192183059503866,0.0086527573200078,NA,NA,NA,NA
"HFDvsSD","Mpc1",-0.305744055924665,0.00924296554576966,NA,NA,NA,NA
"HFDvsSD","Foxp4",0.28398035645508,0.00288345745833659,NA,NA,NA,NA
"HFDvsSD","Slc37a1",-0.898405254563708,0.000894689976348852,NA,NA,NA,NA
"HFDvsSD","Srsf7",-0.263285368936132,0.00351383354894117,NA,NA,NA,NA
"HFDvsSD","Twsg1",0.571695299937026,0.00165917934024066,NA,NA,NA,NA
"HFDvsSD","Abca3",0.345899656130979,0.000400630819263805,NA,NA,NA,NA
"HFDvsSD","Rhoq",0.466975039716188,0.00837554637185295,NA,NA,NA,NA
"HFDvsSD","Jpt2",0.369949732920477,0.00535179819179161,NA,NA,-0.348823114916439,0.00634117898508046
"HFDvsSD","Luc7l",-0.267719227109241,0.00853165337919122,NA,NA,NA,NA
"HFDvsSD","Svil",0.33729413733001,0.00146806954285956,NA,NA,NA,NA
"HFDvsSD","Thada",0.372778109181646,0.0077707885671111,NA,NA,NA,NA
"HFDvsSD","Mapre2",0.230484387765871,0.00271230145235683,NA,NA,NA,NA
"HFDvsSD","Thoc1",-0.297886079056743,0.000342387752109951,NA,NA,NA,NA
"HFDvsSD","Bag6",0.187285936545,0.00944491305634584,NA,NA,NA,NA
"HFDvsSD","Prrc2a",0.29033041141709,0.00568868499459722,NA,NA,NA,NA
"HFDvsSD","Dcp2",0.358991848967054,0.00722304982679012,NA,NA,NA,NA
"HFDvsSD","Ldlrad4",0.893997358429167,0.002391590572194,NA,NA,NA,NA
"HFDvsSD","Smad2",0.242564889930305,0.00302282718240366,NA,NA,NA,NA
"HFDvsSD","Pdgfrb",0.255212646698647,0.00177442948065044,NA,NA,NA,NA
"HFDvsSD","Ddb1",0.229581711315022,0.00311556908165513,NA,NA,NA,NA
"HFDvsSD","Rce1",-0.278979184327032,0.00963869072205455,NA,NA,NA,NA
"HFDvsSD","Vti1a",0.216359073329839,0.00272889336178919,NA,NA,NA,NA
"HFDvsSD","Plce1",0.471684203679509,0.000626707926421533,NA,NA,NA,NA
"HFDvsSD","Sorbs1",0.622302426255189,0.00152842402990583,NA,NA,NA,NA
"HFDvsSD","Ints4",0.218499465321975,0.00999573678251955,NA,NA,NA,NA
"HFDvsSD","Sirt7",-0.431895438200503,0.00937848280436947,NA,NA,NA,NA
"HFDvsSD","Lrrc45",-0.518579935462786,0.00339912508775022,NA,NA,NA,NA
"HFDvsSD","Fasn",-1.15179560876447,0.00104034865494048,-1.73212636035533,3.09344091454672e-07,NA,NA
"HFDvsSD","Zdhhc16",-0.253232614309218,0.00126330789113783,NA,NA,NA,NA
"HFDvsSD","Loxl4",0.944212330384424,0.00495214036203203,NA,NA,NA,NA
"HFDvsSD","Oga",0.206359827430957,0.00299164585462717,NA,NA,NA,NA
"HFDvsSD","Parp6",-0.203838034048419,0.00215105090708328,NA,NA,NA,NA
"HFDvsSD","Fyco1",0.419587970410355,0.00338984034378014,NA,NA,NA,NA
"HFDvsSD","Tbl1x",0.276918727580641,0.00345800689634975,NA,NA,NA,NA
"HFDvsSD","Fam120c",0.587118934880745,0.00229527568683457,NA,NA,NA,NA
"HFDvsSD","Gnl3l",0.330520883339417,0.00338110770953606,NA,NA,NA,NA
"HFDvsSD","Flnb",0.387686629463988,0.00439480191637557,NA,NA,NA,NA
"HFDvsSD","Rps24",-0.405172459632993,0.00800772318696651,NA,NA,NA,NA
"HFDvsSD","Kdm5c",0.387995487625761,0.00405691682864024,NA,NA,NA,NA
"HFDvsSD","Itga7",0.432177110224826,0.00335942124259783,NA,NA,NA,NA
"HFDvsSD","Prim1",-0.378941948309276,0.000923502215834776,NA,NA,NA,NA
"HFDvsSD","Ttc4",-0.192535386530287,0.00646421813351649,NA,NA,NA,NA
"HFDvsSD","Clns1a",-0.201679138296174,0.00157123614415178,NA,NA,NA,NA
"HFDvsSD","Rptor",0.238741002962314,0.0089280615740648,NA,NA,NA,NA
"HFDvsSD","Col7a1",-0.826443051638535,0.00707226218837592,NA,NA,NA,NA
"HFDvsSD","Fam20c",0.598959874871059,0.000207638115816831,NA,NA,-0.644685549642782,3.37487335213816e-05
"HFDvsSD","Cwf19l2",-0.237771229162463,0.00594057879511783,NA,NA,NA,NA
"HFDvsSD","Stau2",0.232099399089364,0.00817976122362147,NA,NA,NA,NA
"HFDvsSD","Nop58",-0.222762492632915,0.00513111058629962,NA,NA,NA,NA
"HFDvsSD","Cflar",0.22772690483169,0.00685900326212847,NA,NA,NA,NA
"HFDvsSD","Mitd1",-0.279012697975968,0.00217300845973443,NA,NA,NA,NA
"HFDvsSD","Tmem131",0.39629961705229,0.00862913273250115,NA,NA,NA,NA
"HFDvsSD","Plekhb2",0.319937688249199,0.000599209428444143,NA,NA,NA,NA
"HFDvsSD","Dst",0.394126765137324,0.00385265373598963,NA,NA,NA,NA
"HFDvsSD","Ppm1f",0.283348398648159,0.00758918564723208,NA,NA,NA,NA
"HFDvsSD","Stk16",-0.243982165266945,0.00435757275719286,NA,NA,NA,NA
"HFDvsSD","Trip12",0.309938804613207,0.00727404618199199,NA,NA,NA,NA
"HFDvsSD","Asb1",0.253861712755502,0.00553095648932054,NA,NA,NA,NA
"HFDvsSD","Gin1",-0.288961808359625,0.00235483570327797,NA,NA,NA,NA
"HFDvsSD","Pam",0.351222786341109,9.58806068496966e-05,NA,NA,NA,NA
"HFDvsSD","Ccdc93",0.281804274012293,0.0060778819653159,NA,NA,NA,NA
"HFDvsSD","Pkp1",2.08170333288354,0.00659925692702505,NA,NA,-3.3812105598038,5.94964262266705e-06
"HFDvsSD","Pik3c2b",0.498998125637002,0.000965270772961015,NA,NA,NA,NA
"HFDvsSD","Cdc42bpa",0.315235589874249,0.00678787818209454,NA,NA,NA,NA
"HFDvsSD","Copa",0.225165390487811,0.00997151703795062,NA,NA,NA,NA
"HFDvsSD","Axdnd1",-2.0357505647946,0.00127620703628848,NA,NA,NA,NA
"HFDvsSD","Ptpn14",0.442110352964074,0.00951338220964367,NA,NA,NA,NA
"HFDvsSD","Mark1",0.654062309315315,0.007276199680013,NA,NA,NA,NA
"HFDvsSD","Lpgat1",1.31501094489211,0.00176060361874826,NA,NA,-1.59422068410348,8.3155208368902e-05
"HFDvsSD","Lamb3",1.543142006839,0.000634590742407337,NA,NA,NA,NA
"HFDvsSD","Plxna2",0.610563878434326,0.00286408647228993,NA,NA,NA,NA
"HFDvsSD","Dusp12",-0.421769982457921,0.000187568588111987,NA,NA,NA,NA
"HFDvsSD","Atf6",0.311115212605746,0.00629484157003184,NA,NA,NA,NA
"HFDvsSD","Uhmk1",0.276007835770305,0.0057718578028589,NA,NA,NA,NA
"HFDvsSD","Cubn",0.978371014680561,0.00486931353292689,NA,NA,NA,NA
"HFDvsSD","Plxdc2",0.22033061079762,0.00808402123022302,NA,NA,NA,NA
"HFDvsSD","Gbgt1",0.779320002987918,0.000647884358236714,NA,NA,NA,NA
"HFDvsSD","Stom",0.567123634481823,0.00268274662171767,NA,NA,NA,NA
"HFDvsSD","Anapc2",0.155863113101039,0.00138979484890436,NA,NA,NA,NA
"HFDvsSD","Slc12a6",0.248806658806932,0.00585575647129845,NA,NA,NA,NA
"HFDvsSD","Prrg4",0.648442398031638,0.00991282641684436,NA,NA,NA,NA
"HFDvsSD","Tcp11l1",0.501080036964719,0.00508447438228821,NA,NA,NA,NA
"HFDvsSD","Harbi1",0.23073936422713,0.00652612307650808,NA,NA,NA,NA
