"Gene","log2FoldChange","pvalue","padj"
"Copg1",0.144590558369885,0.00607459784441142,0.270041103124177
"Slc6a13",0.720936127402774,0.00063705439817259,0.135877428921662
"Ret",0.987351045873681,0.0002277321985627,0.0833410258339063
"Klrg1",-1.57255248243973,0.00488353238433203,0.255953129637002
"Emp1",0.498373486358121,0.00540989645992884,0.261884175730755
"Snrpa1",-0.236701759009211,0.0074118120818084,0.28649318226513
"Sult1a1",-0.262975152277504,0.00729295325042813,0.284775276480946
"Sgf29",-0.31570449318275,0.00635696078535898,0.273914371654101
"Dgat2",1.48306401247399,0.00193067358993073,0.201407868901574
"Lcmt1",-0.224055734767938,0.00786740506598988,0.292073913339525
"Fgf21",2.84229663764455,0.00716158730565825,0.284048572966072
"Gpc4",0.365621615000318,0.00139913239528843,0.177041997671368
"Fgf13",1.60171797362082,0.000216648914466541,0.0833410258339063
"Srpx2",0.995412024351149,0.00552310357972551,0.264326213447773
"Il13ra2",2.60271832141247,0.00596215697780777,0.270041103124177
"Lrch2",0.328899369845999,0.00991059083343291,0.310147418660322
"Map3k15",0.659325156404753,0.0029778318321164,0.223170010581104
"Zrsr2",-0.271269956163057,0.00933767196165152,0.305078605338566
"Mpp1",0.586954697537905,0.00861459660458425,0.300843014270975
"Aga",0.254601799379229,0.00885159302797623,0.300843014270975
"Mak16",-0.268445725741065,0.000151837772768493,0.0687121362938735
"Hp",2.05144147439585,7.11105049054826e-05,0.0476524421126848
"Emc8",-0.130438355056421,0.00317252087458703,0.227908297333784
"2810004N23Rik",-0.158761500766373,0.00274643291398403,0.220260265756509
"Trpc6",-0.660448139727491,0.000995757644963948,0.156228187911779
"Zpr1",-0.212046812049985,0.000568375109052905,0.130354314101924
"Nnmt",1.02908290638941,0.00908866881841897,0.301472156164536
"Car12",1.65252030580822,0.00269923266623645,0.220260265756509
"Rpl4",-0.228933174841732,0.00546239367090294,0.263204114433531
"Cck",1.97474363475094,0.00046244833427797,0.12213319046045
"Malt1",0.252570564993102,0.0005766954253071,0.130784492973993
"Igdcc4",0.657214286073065,0.00223761652665857,0.213377995319572
"Atg9a",0.209227008819015,0.00839807899144859,0.298460055032237
"Ppip5k1",0.343251889180504,0.0063212938955063,0.273914371654101
"Ttc7b",0.51666433852677,0.000857639146924595,0.146670353782252
"Qsox1",0.397669223507812,0.0041023321411645,0.244944552054712
"Fcsk",0.188644218605398,0.00906222948602606,0.301192063674895
"Adra2a",-0.331751789523872,0.00271385364810889,0.220260265756509
"Sfxn5",0.510762207505076,0.00378709339160805,0.238794409107664
"Usp36",-0.235235857008408,0.00349260045109728,0.230501233440046
"Vhl",0.270628052979556,0.000737278917784787,0.140992265609408
"Cdkl4",2.16971613852527,0.00240039913346658,0.217021784792493
"Ccdc174",-0.231786344326636,0.00838114764565302,0.298460055032237
"Rsrc1",-0.147364630167212,0.00621544173742183,0.272434824389851
"Hdx",0.58555563913765,0.00636801897904795,0.273914371654101
"Ankrd12",-0.45175119549691,0.00827103815337853,0.297769692007254
"Prr7",-0.452042531946422,0.00824890573277524,0.297769692007254
"Ttyh2",0.264790572752578,0.00212369888236428,0.209327921738496
"Kri1",-0.190164792147198,0.00300943614033867,0.223447955985858
"Dcbld2",0.294245824208957,0.0007716217966537,0.140992265609408
"Tanc1",0.474284557119034,0.00914419588548706,0.302832544372702
"Ubd",2.48980322271496,0.00134443377591773,0.175314164379672
"Hacd2",0.515983989732852,0.00536921545231473,0.261652204619786
"Crb2",1.00943437259519,0.00872573557595238,0.300843014270975
"Ntng2",0.519247954621783,0.0043977180531889,0.249189849013761
"Dcaf10",0.26106504039941,0.00360375506696248,0.231349986821862
"Kcnc2",0.906919419486314,0.00825470983122858,0.297769692007254
"Ythdc1",-0.224247033231472,0.00964564040066898,0.310065345034386
"Mgat5",0.328799258859013,0.000170927261479469,0.0727801302756661
"Slc2a13",1.24882659003223,6.9534564678898e-05,0.0476524421126848
"Lzts1",0.795987397503635,0.00509878108064116,0.258875641699989
"Abt1",-0.249810415608964,0.00604614678136138,0.270041103124177
"Glb1l2",1.11726535735442,0.00820812016001614,0.297661046043206
"Thap11",-0.216837917886267,0.000711625682207901,0.140992265609408
"Megf11",-0.594917276447541,0.00284193511656834,0.222200117480201
"Ndrg4",0.379859311077111,0.0060459359300006,0.270041103124177
"Upf3b",-0.426021428685331,0.0088120989449712,0.300843014270975
"Tcaf1",0.281386568166209,0.000692701959711245,0.140992265609408
"Trim67",1.60014586028992,0.00147029410026679,0.179393076654774
"Rbmxl1",-0.154595536523214,0.00647987883722319,0.275348659999643
"Lrg1",1.69452134456022,6.89021827495771e-05,0.0476524421126848
"Prf1",-1.63184391126824,0.0012474086049427,0.168999565802107
"Bbs7",0.20570094896033,0.00983280411607727,0.310065345034386
"Spon2",-0.295426773657208,0.00263869428233912,0.220260265756509
"Serpine1",1.41227833370239,0.00519933327343838,0.260682288640805
"Slc18b1",0.442954736757465,0.00580821681768151,0.268218365118002
"Mcrs1",-0.178345279453032,0.00872892144482407,0.300843014270975
"Ackr1",-0.400086475457402,0.00388510945191216,0.240198038376872
"Arap2",0.369264433817643,0.00514930065502176,0.260523051120996
"Mrm3",-0.35618850134603,0.00881776407719511,0.300843014270975
"Trp53inp2",1.49085667848793,7.70945252084518e-07,0.00321700034789828
"Upf3a",-0.294476160135266,0.00673980331971755,0.277903668898393
"Pmepa1",0.766934321380635,0.0035162280614932,0.230501233440046
"Grtp1",0.654000696343968,0.0023729719435979,0.216199504939854
"Armc10",-0.155027801413429,0.00420490087467046,0.247483417614163
"Cnot4",-0.267534832420726,0.00581154609297222,0.268218365118002
"Zscan2",-0.278277211278733,0.00731529667586216,0.284775276480946
"Rap1gap2",0.896181408550654,0.000770052397623208,0.140992265609408
"Edc3",-0.196013390589203,0.00830080185276804,0.297769692007254
"Cpq",0.447553085107013,0.00751154794090266,0.288003058922901
"Psmd7",-0.272457317179706,0.00070553752960238,0.140992265609408
"Dap",0.304001534609279,0.0043191683911641,0.249189849013761
"Sec24d",0.322891621157209,0.00341976158063302,0.230501233440046
"Uhrf1bp1",0.562261010640993,0.00236258980365981,0.216197691506835
"Cdsn",1.59107848492863,0.0062329581586438,0.272629851199044
"Ajap1",0.661693857390664,0.00556169515450404,0.264326213447773
"Cercam",0.555035519428159,0.00303809231943116,0.224147459788565
"Hip1",0.408807389067369,0.0019880754567606,0.203329442793398
"Ptger3",1.33567976594763,0.00240280062725584,0.217021784792493
"Saa3",4.35450806336415,1.75879032831744e-05,0.0236491826103933
"Pnrc1",-0.183073482291766,0.00614076634135651,0.271995229158033
"Chrm4",2.99959602565843,0.000502672860726807,0.124176824001226
"Igsf23",2.73130073509307,0.00706706442757668,NA
"Klc3",-0.67011367456425,0.00934361717845781,0.305078605338566
"Reps2",0.428856014967454,0.00554760387141835,0.264326213447773
"Cldn5",-0.435215151588709,0.00830626729046308,0.297769692007254
"Sox5",0.314276703728095,0.00660674077973125,0.27604873720526
"Prelp",0.940921313190459,0.00108093365990415,0.158821125917184
"Bicdl1",0.485814343181394,0.00356725336442269,0.231140292532034
"Mapk1ip1",-0.344805804495196,0.00255639005827153,0.220260265756509
"Abca9",0.381173181568824,0.00494230932554661,0.255953129637002
"Pkp2",0.731399588753516,0.0078333950418741,0.291618952717853
"Ptchd4",1.97717800076846,0.00665839116077473,0.276367309888258
"Adora1",0.735649816685881,0.0078151074312847,0.291618952717853
"Mapk6",0.389601865873332,0.00294601281000552,0.223170010581104
"Hoxd9",-0.415566095194581,0.00256238870752582,0.220260265756509
"Lysmd4",-0.16256628556105,0.0053800228039632,0.261652204619786
"Ncmap",-0.468777842397185,0.00359089754900188,0.231349986821862
"Fmn1",0.771311952277607,0.000734577752901778,0.140992265609408
"Plppr4",2.22196977422249,1.34045348729357e-06,0.00399531736555616
"Abca6",0.508639988971807,0.00585657463988602,0.269144434551943
"Poln",0.859787313276098,0.00505440460023293,0.258468376419755
"Glb1",0.233944458288996,0.00606032249824528,0.270041103124177
"Wdr89",-0.376913627331617,0.00867231491935129,0.300843014270975
"Zfp764",-0.245497740121292,0.000294026514407778,0.0915607342776698
"Ccdc9b",0.465439744732783,6.66609193737386e-05,0.0476524421126848
"Adra1a",1.08970717141235,0.00342254334887134,0.230501233440046
"Igfals",1.62845917129071,0.00532894290922402,0.260682288640805
"Gsg1l",1.88729665360123,0.00263944124025051,0.220260265756509
"Trarg1",1.03390128116833,0.00846283139280148,0.299268668100695
"B430212C06Rik",2.19980123627386,0.000525933392480798,0.127593887217667
"Cd3eap",-0.327143560778471,0.0047141968292374,0.25221671314025
"Col6a3",0.698883577218161,0.00352373935065575,0.230501233440046
"Asb8",-0.163477795023634,0.00685066852019216,0.279711052847924
"Depp1",-1.2344356750451,0.00414826679135079,0.245182544857629
"Ndnf",0.290192791723389,0.00232410297785386,0.216197691506835
"Oxtr",2.71295947179015,2.37299859612071e-07,0.00165034142364875
"Lix1l",0.235583078204763,0.00898819826916337,0.301192063674895
"Syt12",1.08360627605986,0.00341417806257187,0.230501233440046
"Amer1",0.41495207339649,0.000307434992425624,0.0943282894407092
"Kif7",0.311566831452588,0.0032101237674304,0.227908297333784
"Fbxo46",-0.222489843784605,0.00870615177717696,0.300843014270975
"Lrrc3",0.490778331698006,0.00980495660414313,0.310065345034386
"Wfdc21",2.30122669455114,0.00103674156770502,0.156228187911779
"Slc39a1",0.253086034161799,0.00981935883224006,0.310065345034386
"Mogat2",1.66792430811215,0.00308978640847873,0.226194047812282
"C130026I21Rik",1.65675935970369,0.000254224284467359,0.0847923717678007
"Sh2d6",1.00753338799101,0.00852786845135228,0.299912358277087
"Zfp112",-0.257677017380172,0.0023308740257874,0.216197691506835
"Zmat1",-0.438989057613266,0.00771601955386179,0.290066724273464
"Map1b",-0.396408227185504,0.00895484503799819,0.301192063674895
"Swt1",-0.220978577260372,0.00707224791025773,0.284048572966072
"1700030K09Rik",-0.231294722532399,0.00305108697181521,0.224147459788565
"Dand5",-0.319692717962017,0.0040873770557551,0.244944552054712
"Ggcx",0.281697233486404,0.000478086041370687,0.123268616608253
"Dnajc8",-0.234825970544256,0.00370328463565373,0.236550127540541
"Dedd2",-0.168925486278681,0.00412629782835242,0.245182544857629
"Gm4876",0.78690034110617,0.00476708860575919,0.253725858853469
"Slc8a1",1.39379102153724,0.000179204185090164,0.0747783223544237
"Ntrk2",0.461544542993448,0.0013649380445324,0.176773683257007
"Unc80",0.940581629769343,0.00431925676883957,0.249189849013761
"Hmcn2",1.02681565529387,0.0044826221554815,0.249189849013761
"Eef1d",-0.364785932832476,0.00146786096138878,0.179393076654774
"Fancm",0.323479460965188,0.00467103984950494,0.25221671314025
"Unc93a2",-1.25541975699652,0.00757784442893771,0.288003058922901
"Jakmip3",1.0759923482933,0.00434462819591077,0.249189849013761
"Tatdn2",0.261256568493717,0.00979588972979748,0.310065345034386
"Nrf1",-0.166375515457288,0.00485004436057344,0.255953129637002
"Kcnj14",2.30248046381544,0.000619321172580228,0.13459913484077
"Nap1l1",0.227936120910129,0.000550225083725904,0.130354314101924
