"Gene","log2FoldChange","pvalue","padj"
"Mapre2",0.196052504582372,0.00816767140745802,0.163156616789945
"Thoc1",-0.281791482957064,0.000440100148288077,0.0822570549926918
"Rock1",-0.324428581765876,0.00604366331712208,0.148190125149402
"Stard4",0.341663078418043,0.00968469565433725,0.167344906445173
"Bag6",0.253154612985635,0.000271757413691125,0.0759598717971788
"Prrc2a",0.264266774505223,0.00901303427518548,0.16733812272216
"Gnal",0.532675495332927,0.00227464925118346,0.113403290728258
"Lox",-0.374420470287006,0.00106126850581297,0.0920095116807531
"Ptpn2",-0.292295797602838,0.00332262323159607,0.124975754182645
"Ldlrad4",0.925627218195297,0.00110782070290588,0.0920095116807531
"Cd6",-2.29575121564678,0.00714475188587925,NA
"Syt7",0.465502800780123,0.00937261272061217,0.167344906445173
"Cdc42bpg",0.366395930126497,0.00223618569022675,0.113403290728258
"Rcl1",0.339405347649703,0.00169367185891138,0.104468177219856
"Kif20b",-0.551996909483644,0.000545266082993467,0.085999132021109
"Pitpnm1",0.304613956447528,0.000786096244747385,0.0907039160734584
"Asah2",0.588346355904276,0.00392055947899577,0.130607393107704
"Ctsw",-1.37039073387867,0.00264776452837777,0.116441649059069
"Lrp5",0.496553298383003,0.00856799012411947,0.163952756202593
"Rps6ka4",0.264879812961245,0.000528355588856848,0.0857356572562927
"Gpam",0.32113475750796,0.00235675879050187,0.113403290728258
"Pik3ap1",1.04649486398341,0.00223344120349252,0.113403290728258
"Lrrc45",-0.452173741072358,0.00801641856044247,0.162569033058217
"Fasn",-1.31026284266103,0.000108237793231146,0.0604001230008119
"Loxl4",1.05903704470064,0.00107859322876865,0.0920095116807531
"Chuk",-0.22941886010256,0.000852054502747167,0.0907039160734584
"Gbf1",0.240466685141971,0.00954913784878327,0.167344906445173
"Fyco1",0.422341166165767,0.00221269375955521,0.113403290728258
"Huwe1",0.298357879251254,0.00927346987355199,0.167344906445173
"Sat1",-0.422642738093441,0.0050052451820236,0.140367383130068
"Smarcc2",0.207954604396967,0.000244089494104198,0.0737913128892425
"Cdh9",1.48991524813625,0.00107942886658244,0.0920095116807531
"Baiap2",-0.250771393577539,0.0025271767866895,0.114368859145517
"Mip",-2.97413415782213,0.00170410571238037,NA
"Clns1a",-0.173748927219438,0.00471392328413803,0.137629434893335
"Paox",0.295951443879699,0.00488736056995673,0.139274503241986
"Gaa",0.241751413991616,0.0010889458386095,0.0920095116807531
"Nop16",-0.328699560165152,0.000469098345624194,0.0844636796989811
"Smad7",0.517669814879423,0.00693518005012445,0.154625689186027
"Slc40a1",1.28495914446418,0.00670322156868422,0.152322324309683
"Clk1",-0.324164806740656,0.00548908150849314,0.145162836885672
"Il1r2",1.84071805682554,0.0023620779274171,0.113403290728258
"Eif5b",-0.393113685634753,0.00366654667453156,0.128141458059027
"Tmem131",0.403776760176568,0.00549654019555939,0.145162836885672
"Smap1",-0.23873904826248,0.00101823719707671,0.0920095116807531
"Capn10",-0.249281911260227,0.00726180285853535,0.156241922632148
"Mterf4",-0.56193133744864,0.00578146591446039,0.146244626002675
"Bok",-0.454410112789969,0.00967350187392376,0.167344906445173
"Cfh",1.07103115232772,0.00806604558304358,0.162674514430709
"Ptpn4",0.530051292443758,0.00469569972797307,0.137464159933825
"Marco",2.68338209755065,0.000673359755385042,0.0907039160734584
"Mr1",0.326147529272031,0.00474203040580957,0.137629434893335
"Rgl1",0.37047086974038,0.00926888603829545,0.167344906445173
"Fam129a",0.322121749430071,0.00839279439774484,0.163952756202593
"Kif26b",0.615087918140946,0.00259733033006974,0.116022743660277
"Opn3",0.399671363300273,0.00889096051004841,0.166670738513385
"Dcaf8",0.120989889839045,0.00296146684581634,0.122845129906246
"Ptpn14",0.511499719019706,0.00185062033736963,0.10647196754873
"Dusp12",-0.343999186385204,0.00154010785897539,0.102139953207248
"Ddr2",0.657679217248819,0.0028021082574086,0.119964437555442
"Nuf2",-0.895626285929389,0.00691772360995029,0.154624836435569
"Pigc",-0.165666701883051,0.00302521616193118,0.122845129906246
"Gbgt1",0.579201234516951,0.00906908582432498,0.167344906445173
"Abl1",0.217817835856154,0.00235724081527917,0.113403290728258
"Sec16a",0.287557557491401,0.00542356068734209,0.144438103680042
"Fcna",1.48428973247393,0.00978682657888759,0.167344906445173
"Zc3h15",-0.2045872653544,0.0076909756132273,0.160366638180063
"Slc12a6",0.273469197849961,0.00167546835637292,0.104468177219856
"Cat",0.324682282666576,0.00442840203072904,0.133275901380258
"Hypk",-0.402098408554508,0.00249670654484336,0.114368859145517
"Rad51",-0.514113426389846,0.00184874753427358,0.10647196754873
"Adra1d",0.891622876439645,0.000715431935307315,0.0907039160734584
"Slc23a2",0.303409782160276,0.00716035005977243,0.155751009385198
"Rasgrp1",1.59084336763679,0.00295889533475603,0.122845129906246
"Usp8",0.235647405757002,0.00270916283196671,0.116869423317977
"Sppl2a",0.296163648640385,0.00583241720467106,0.146280267215314
"Bub1",-1.4368654654913,0.00439567396283887,0.133275901380258
"Zc3h8",-0.308144413245387,0.0092729387821449,0.167344906445173
"Ttl",0.187719662748599,0.00949254430459199,0.167344906445173
"Kat14",0.138775563618601,0.00617280816060795,0.148842045036018
"Tpx2",-0.883528567582749,0.00668721085703171,0.152306476592356
"Kif3b",0.234782949024092,0.0087741634975146,0.165827143904323
"Dnmt3b",-0.378743712709319,0.00635965170666792,0.149562065779115
"Fam210b",0.362307156258153,0.000889605224453969,0.0907039160734584
"Atp9a",0.260742533041758,0.0039179252390622,0.130607393107704
"Acss2",-0.761536798061007,0.000611145424570178,0.0876248044586015
"Epb41l1",0.548851968476898,0.00611688034960591,0.148612766136846
"Gm8325",0.697859835170496,0.00975221599366246,0.167344906445173
"Nbea",0.340100734621191,0.00255031490205516,0.114846032552301
"Ppid",-0.203867226293627,0.00875832991743614,0.165712854452464
"Wnt2b",1.54064216553878,0.00835993628711548,0.163952756202593
"Larp7",-0.347978592383208,0.00463933454654069,0.13669173418386
"Lrat",1.30523031891125,0.00021650754375535,0.0737913128892425
"Ash1l",0.412097957071643,0.00494958492386939,0.140231026624067
"Arhgef2",0.19585281653395,0.00355683563637433,0.126081765530234
"Gpatch4",-0.396514150004009,0.00530585503576349,0.142545586717778
"Lrba",0.638055762430991,0.000926744704737897,0.0907039160734584
"Fmo5",0.268840183491769,0.000886178259289045,0.0907039160734584
"Rprd2",0.186009067985988,0.0098104697324017,0.167344906445173
"F3",-0.628541258456605,0.000252772398981996,0.0737913128892425
"Depdc1a",-1.80910140250152,0.00637607037987326,0.149562065779115
"Ndufaf4",-0.240807535896026,0.00114901557019753,0.0920095116807531
"Smc2",-0.42655896318171,0.000919505198207732,0.0907039160734584
"Svep1",1.35957146531642,0.00194706834901333,0.108326413671389
"Rad23b",0.153660900533314,0.00440416469571817,0.133275901380258
"Nol6",0.240528769818596,0.00599536830354444,0.147562114871854
"Ubap2",0.289027206592193,0.000824042935744,0.0907039160734584
"Tln1",0.368338512764962,0.000987838416386286,0.091919372643128
"Bnc2",0.986325793886675,0.00943266123460213,0.167344906445173
"Plpp3",0.248033926408548,0.00183903269160019,0.10647196754873
"Dnajc6",1.79737382138684,5.30687724410173e-06,0.0175792723024798
"Mycl",0.951866105940791,9.08786323988167e-05,0.0604001230008119
"Srsf10",-0.199668716405243,0.00852416623216511,0.163952756202593
"Nasp",-0.191889241176165,0.00729457901563053,0.156241922632148
"Atpaf1",0.273017304528118,0.0027547057618877,0.118491329446481
"Hspg2",0.33006422863545,0.00368180140824548,0.128294036565246
"Sema3c",0.651676346625611,0.00660474882401971,0.151518753525121
"Hpca",-1.13813569202153,0.000157606369420343,0.0660202732743753
"Wasf2",0.219228608110879,0.00295657184706068,0.122845129906246
"Sema3a",1.33952426668589,0.00458453677844996,0.135913639308836
"Casp9",0.248958140364485,0.000606116186160807,0.0876248044586015
"Mtor",0.228440422365754,0.00356026479044143,0.126081765530234
"Agtrap",0.243711310917644,0.00422664609727796,0.133275901380258
"Dnajc2",-0.327672143628708,0.000377460279467304,0.0822570549926918
"Ski",0.219414596779765,0.0073029223159887,0.156241922632148
"Adgra3",0.452067273195464,0.00610087870015827,0.148572793173335
"Hgfac",-1.62785976248216,0.00963748250751563,NA
"Pcdh7",0.280949974403399,0.00855911451677959,0.163952756202593
"Klf3",0.397908118605125,0.0096471582168859,0.167344906445173
"Nsun7",-1.2691674383658,0.00373451626587107,0.128996416016963
"Ibsp",-3.77029006680063,0.00217032990240693,NA
"Slc10a6",-0.871331683306129,0.00219855490858861,0.113403290728258
"Ran",-0.229708805142609,0.000515897687121465,0.0855857611907102
"Vps33a",0.186784579227092,0.00928155434335865,0.167344906445173
"Kdm2b",0.234369774447005,0.00106053640076449,0.0920095116807531
"Ncor2",0.347788272287512,0.00267212200658373,0.116441649059069
"Ankle2",0.175422899273492,0.00900317229057005,0.16733812272216
"Snx8",-0.200555510073889,0.00826121790443427,0.163219219166449
"Mmab",0.227526931308559,0.000640545921230509,0.0891776832931452
"Ephb4",0.34159555124784,0.00933692834247985,0.167344906445173
"Ahcyl2",0.341040266763865,0.00974207033288774,0.167344906445173
"Tra2a",-0.356028671278516,0.00143225712981818,0.0996626149174024
"Fam131b",0.322814818984572,0.00551377888171133,0.145162836885672
"Ssbp1",-0.287559706400799,0.00176611437563213,0.104971011548482
"Gkn3",0.803353190552355,0.00248670092578739,0.11423791305922
"Bhlhe40",0.409336044401779,0.0022408678317685,0.113403290728258
"Klrk1",-1.28103321409315,0.00575920431548943,0.146086743123639
"Klrd1",-1.20635310215436,0.00412704425566758,0.132329426856096
"Klrc1",-1.74003785155798,0.00362271346255581,NA
"Adipor2",0.625422880222449,0.0014176286507431,0.0996626149174024
"Lrp6",0.392152391922966,0.00381083662459896,0.129947616136915
"Atf7ip",0.244355413839323,0.00824851020682071,0.163219219166449
"Gys2",-2.10244567951803,0.00017943458128902,0.0683935624807775
"Abcc9",0.743121323416427,0.00550665057255241,0.145162836885672
"Sspn",0.293844194628612,0.0011822988814015,0.0932310857237258
"Cmas",-0.222290819378545,0.00472433793980306,0.137629434893335
"Rad51ap1",-1.11352568693511,0.000253855900318537,0.0737913128892425
"Mzf1",-0.476874728836194,0.00472068917314492,0.137629434893335
"Pglyrp1",-0.517295712306737,0.00298210789053972,0.122845129906246
"Zfp939",0.281829772975697,0.00772407380675251,0.160446079826369
"Psd3",0.585564658510044,0.00242254666764012,0.113579450191312
"Slc7a10",1.11031868218732,0.00754418329781941,0.159248628455591
"Pcsk6",0.336502872601221,0.00112410887159425,0.0920095116807531
"Tjp1",0.467893096809562,0.00810464022631708,0.162791627798002
"Mphosph10",-0.269549332475026,0.00152103982228558,0.101614374647782
"Slco2b1",0.4491529292631,0.00782700079585104,0.161143552433177
"Stx1b",0.346059781351919,0.00256462604746125,0.115206034122163
"9130019O22Rik",0.215395869904197,0.00570322579324836,0.146086743123639
"Itgal",1.86499382704638,0.00211230554809692,0.111664430684613
"Nomo1",0.216657847817224,0.00841538639370613,0.163952756202593
"Oat",0.264292757552866,0.00845798735129363,0.163952756202593
"Trim21",0.275795386353647,0.000612148819146923,0.0876248044586015
"Mki67",-1.17083608207002,0.00719194168729865,0.155751009385198
"Dock11",0.438203429212375,0.00698549455840796,0.154989598243606
