"Gene","log2FoldChange","pvalue"
"Tnip3",-1.338716804496,0.00337448870570747
"Zfand3",-0.121161202807562,0.00775482357165529
"Tst",0.650577458063352,0.000887155768560008
"Fzd5",-0.48268553883545,0.00583835934938351
"Lca5l",0.392155382160794,0.00665562635934776
"Hcar2",1.16334689460752,0.00542525333320322
"Mettl24",-1.01450422776198,0.00537060693078327
"Smkr-ps",1.03098853393365,0.000505689015171711
"Zfp764",0.193779218475215,0.00387123046894826
"Ifitm10",0.541486841474679,0.00993130952188387
"Ccdc9b",-0.36504661075294,0.00176537363140735
"4933440M02Rik",-3.46183798351683,0.00492807444868495
"Gsg1l",-2.85434284607992,8.20447615993184e-06
"B430212C06Rik",-1.58563100291356,0.00986363542632937
"Tmem198b",0.23207002149769,0.00751654331365162
"Samd14",0.236974239827731,0.00689825746020361
"Mageh1",0.200655719170945,0.00769999179147808
"Arxes2",0.637440179569705,0.00161425237358774
"Zfp689",0.283419989002098,0.00715811617098666
"Themis",-2.6434189287305,0.00457314245141305
"Vsig8",-5.97123159926343,3.73637787701286e-06
"Zfp280b",-0.187053202738856,0.00885076623672656
"Zfp697",-0.553159111477585,0.00578603152023138
"Ch25h",0.89198324983016,0.00201356599808262
"Mmp13",-1.57604590521078,0.00227938723713842
"Trhde",-1.39275376507235,0.00171417661252097
"Usp29",2.96051238644028,0.000188375274681265
"H1f4",-0.914861222306074,0.00814991958034173
"Acot4",1.06586420133002,0.00465112332117591
"Gm9877",-2.73195065457749,0.00667865688492353
"C130026I21Rik",-3.09519223407508,1.9355956497904e-10
"Jun",0.382629424908889,0.00174488994226331
"Dennd4a",-0.414492130880177,0.00896251629945145
"Gm9923",2.53498427623201,0.00503926461371428
"Cthrc1",1.89114102438629,0.00197269323518807
"Slc8a1",-1.05678951874711,0.00445836315553762
"Nap1l5",0.505631214796399,0.00496498032678483
"Cdca7",0.42020981297085,0.0042229064746946
"Cldn23",-3.07097943057277,0.0079686654268523
"S100a8",-3.69266542956865,0.000132665678038016
"Unc93a2",2.54117558086159,2.04679159980922e-07
"Jmjd6",0.258299649818555,0.00417670997862064
"Palld",-0.595503128977567,0.00101194160719372
"Txndc9",0.157620696621755,0.00854945898351523
"R74862",0.36037608111258,0.00500564420214211
"Krt4",-0.932538839582348,0.00448017267039894
"Hydin",-3.05977514088682,1.14379780818276e-07
"Hipk2",-0.718233543976344,0.000981513568299794
"Ksr2",-3.63006810800302,0.000133948556789151
"Cfd",1.93773078420326,1.2146229214877e-05
"Acat3",0.90600661558633,0.00247012335237363
"Csprs",-3.30260666582384,1.03392258405016e-08
"Nol7",0.213280536545741,0.00315331444034536
"Egfem1",1.27842405267675,0.00325626081414896
"Glyat",-2.48077934818427,0.00180261740666963
"Klk1",-1.39612657010966,0.00015929831460335
"Cnnm2",-0.609206601368249,0.00196893572860054
"Dhrs3",-0.308262070397928,0.00701716101529991
"Serpina1a",-1.53776209760225,0.00951773122984081
"Unc93a",2.41192847356119,0.00955708771724042
"H2-Q10",2.25697385978886,1.51547415441523e-05
"Gm14648",0.770637062624884,0.00677948337624844
"Gm4841",2.06575961896777,0.00292949167280106
"Pde7a",-0.485030233497881,0.0091818613242174
"Dsg1a",-4.2271247896367,0.000766932615162701
"Gm20634",-0.631791679315118,0.00618552649155717
"Hs3st3b1",0.791596798973011,0.00214772885167823
"Tmem132b",-3.71766265356288,3.05950431652703e-07
"Sod3",-0.625899863645346,0.00162325473604416
"Pappa2",2.66098667741687,0.00219944098802954
"Arl14epl",-1.62704825602519,0.000843914951428067
"Gm13304",32.253066432938,6.94946919453197e-09
"Snrnp40",0.194644113923493,0.00202831035259467
"Dnajb14",-0.213492344997188,0.00807093130496061
"Itpripl1",-0.36166516158373,0.0066538108962527
"Ighm",-2.02120715939002,0.00016119175500611
"Iglc2",-3.45675395469716,0.00160718879215262
"Zfp986",3.44522814737028,0.00114170984876675
"Ddi2",-0.238847664581503,0.00470556776162093
"AU022252",-0.174588407050353,0.00334560115736143
"Serpina3m",-2.33638159628014,4.63133656665908e-06
"Gm7609",-2.35911026157792,6.28694106475905e-05
"Tm4sf19",-4.04743422677212,0.000753962558870633
"Ttll2",1.88625446848288,0.00386267479470137
"Gm9009",1.51080455120919,0.00474742192674244
"H3c15",-0.967173917596788,0.000180370654552012
"Hspd1-ps4",-1.31640794774136,0.00595551631761694
"Snhg15",0.45727068168908,0.00752282816306449
"Gm12963",0.665126040813303,0.00938703211192878
"Gm13703",-2.93428530519262,0.000568019543262088
"Gm15912",1.10965769228782,0.000488153019765324
"Gm11837",0.601938226860518,0.0008020564427622
"Gm16096",-0.990203176204312,0.0066119386147868
"Gm17300",0.620766750018339,0.00496490266071689
"1700112D23Rik",1.48324997096158,0.00977277092892636
"Myh15",-3.49031584646448,0.003351867472386
"Gm45351",-0.80308369273516,0.00339582979514479
"B130034C11Rik",0.671165461445247,0.00650893678144069
"AC168977.2",-3.17710251979509,0.00134362034904642
"Topaz1",-2.34444861118572,0.000529827510387198
"Igha",-24.9106282635144,3.42568562647685e-09
"Gm21917",-2.05102041831988,0.00809078613668225
