"Gene","log2FoldChange","pvalue"
"H2bc4",-0.240964702746573,0.0451498753701549
"Uchl5",-0.194800599355604,0.0369094329497296
"Akap1",0.385292618154072,0.00797372961223788
"Derl2",-0.116717946251934,0.0417116653122878
"Slc13a3",0.885852203135369,0.00761008321286932
"Kdm6b",0.362836150389068,0.000528268001874432
"Ncor1",0.167130165913942,0.0260699299833519
"Ctdnep1",0.156011540411615,0.0281692702448962
"Phf23",0.144373994091608,0.027810989932773
"Ikzf1",0.736836866504019,0.00396374061588557
"Zbtb4",0.167107383078744,0.0190006474997916
"Unc45b",0.745088312012744,0.0458531785644843
"Irf1",0.241772819767812,0.0448798428353185
"Scn1b",0.301142019226883,0.037049582909661
"Etnppl",-0.471978163905032,0.00827740487510016
"Grb7",0.871360520418338,0.00033111128761777
"Ptger1",0.410446251067693,0.0152031253078191
"Cops6",-0.168014055907027,0.0360061200745412
"Arid3a",0.213332674828531,0.0444305832524755
"Esr1",0.610162129596743,0.0471060956875145
"Hint3",-0.205263923415602,0.0405988424978339
"Gtf3c6",-0.169141037266762,0.0356896603929173
"Traf3ip2",0.309288616061598,0.00805032593289059
"Asf1a",-0.164159935162543,0.010458679851819
"Qrsl1",-0.260680442054619,0.000735408134350708
"Pkib",1.54153428774918,0.000956088400255906
"Rhobtb1",0.366572735403469,0.00842575242696979
"Uhrf1bp1l",0.348420507608423,0.00653909424987215
"Poc1b",0.12404685753723,0.0119070391500045
"Ikbip",-0.127265165973446,0.0152677676069826
"Apaf1",0.183613745738319,0.0471756268251437
"Myb",0.895741820727107,0.0082640743067114
"Enpp3",0.73333775850028,0.0291698963371228
"Pde7b",-0.228290263680644,0.0458879447825881
"Snrpf",-0.241891847867461,0.03680539184909
"Socs2",0.499549888622783,0.00379887729421242
"Ascl1",0.934070689941743,0.0348537233059705
"Eif4ebp2",0.307682962880243,0.0345908119969866
"Tbata",-1.08000226532337,0.0291432578359535
"Unc5b",0.452859169463417,0.0349542359779025
"Vps54",0.129939847861053,0.0206330884700788
"Pcsk4",0.531061697581818,0.0129376934117515
"Dock2",0.77566964026021,0.0173949396881373
"Ptprb",0.520418021937042,0.0398387199041842
"Kcnmb1",1.12729315092099,0.00170277582849343
"Tcf3",0.121959412026665,0.0273450153285918
"Cabin1",0.129942897870403,0.0499088329660856
"4930404N11Rik",0.910728353528695,0.0200681264188736
"Slc36a1",0.175675986880855,0.00299851552861629
"Rel",0.347407596346971,0.00857617260715875
"Shc2",0.410329239835352,0.0141255692168678
"Ppp2ca",-0.086970684965894,0.0247983776495742
"Flt4",0.762574643116314,0.0406412154854026
"Gfpt2",0.523851026670332,0.00886032836497426
"Myo1g",0.668371754596555,0.0343353916285697
"Zkscan17",0.154552066453776,0.0434001501858264
"Aebp1",0.325025590146532,0.0233503820721724
"Pgam2",2.63651641162601,0.0296382739731031
"Srebf1",0.537694312649547,7.81784803998743e-05
"Pik3cg",0.767118811653816,0.00650635821795851
"Cmpk2",-0.313678026518494,0.0240654304027847
"Rsad2",-0.482160542665831,0.00417864330680144
"Ncoa1",0.226818623329585,0.0232034048762794
"Dus4l",-0.278626912356939,0.00138404867334103
"Ace",0.491985732258077,0.0187692434071588
"Psmc5",-0.212078600328338,0.0344195778531932
"Adap2",0.723794401511761,0.00910899318281393
"Cacng1",3.49390155084815,0.0379568260281317
"Tmem94",0.242645294332954,0.000539417733979903
"P2rx1",1.55190106891645,0.00583976377399578
"Cygb",0.374712882627767,0.0406151114865614
"Wscd1",0.521899774949804,0.00976929463668058
"Pld2",0.161611270021536,0.00554205519334962
"Blmh",-0.114894448195537,0.0352488105796694
"Timm22",-0.16577920801401,0.0356670030317176
"Xylt2",0.176660859914756,0.0418720097791647
"Slc35b1",-0.15912861004365,0.00570907837904738
"Dlg4",0.194913245223736,0.0476365051019613
"Dvl2",0.232675288566783,0.000931317818103573
"Nr1d1",0.388091079343998,0.0365476230389136
"Pik3r5",1.43916298040581,0.00160986105218124
"Stx8",-0.174216412484844,0.0433685422856467
"Acly",-0.475160851277347,0.0174862472566748
"Dnaaf2",0.229335256640197,0.046469665671838
"Nova1",0.371635925453096,0.0409555962945136
"Sav1",0.217909859248906,0.0437348200916015
"Serpina3n",-0.332798799312296,0.0397452265907289
"Clmn",0.216253363293385,0.0378610428563369
"4930447C04Rik",0.45984568524402,0.0428410381855096
"Atp6v1d",-0.151953592720854,0.0292280973024681
"Vrk1",-0.186590794956471,0.0140939362929196
"Zfp36l1",0.216404142813106,0.0284856111626747
"Erh",-0.187415320256477,0.0457253645099517
"Mta1",0.133411747661121,0.0288302411624326
"Psmc1",-0.191091093951272,0.0101448560224094
"Asb2",1.91817146934726,0.00960581026641351
"Hhipl1",0.304286566754481,0.0495850043408923
"Yy1",0.0988150705614809,0.0272303234159231
"Sfrp4",0.926635416374314,0.0233764821939881
"Aoah",0.644379944865479,0.0452944175834815
"Irf4",0.875829364505695,0.00144429766088028
"Ippk",-0.304023484765342,0.00329209997650595
"Rpp40",-0.234328481829323,0.00788345264368735
"Sema4d",0.303049294450962,0.00676315550880275
"Fbp2",2.66263786906305,0.0095427861441703
"Ccnh",-0.119536561326763,0.0272486478193097
"Cd180",0.913754596123701,0.0248927452466636
"Gtf2h2",-0.185122032350275,0.0117579583122222
"Pde8b",0.241908338451885,0.0484662831339993
"Rgs7bp",0.61190018623435,0.0120721259261243
"Fgf10",1.01760490454644,0.0263426422865723
"Map3k1",0.166692421311312,0.0184038520686109
"Nr1d2",0.226112163553103,0.0484010686581125
"Thrb",0.350528011008476,0.0258428924727641
"Dnajc9",-0.126743291748444,0.0408490740477781
"Bmp4",0.609547519213565,0.0060355304485406
"Tkt",-0.328109528102219,0.000333613596133079
"Cdadc1",-0.133872436577536,0.0351655644511577
"Wnt5a",0.484508738690498,0.0424852423549199
"Esd",-0.188673379129574,0.0236868997580722
"Sugt1",-0.157171107653343,0.0206825741824705
"Cnmd",-0.417553938787915,0.018041297400113
"Rhobtb2",0.20711447961642,0.041341843921064
"Ednrb",0.631852722389942,0.0206288439235893
"Fyb",1.02682380299602,0.00260559398011122
"Dab2",0.370144796516572,0.0340762745222922
"4931414P19Rik",0.209220960642218,0.0447567481675642
"Efs",0.279770534259135,0.015832250534633
"Tars",-0.132191440830607,0.0118078870746138
"Rad1",-0.172368203005523,0.0367083382608498
"Laptm4b",-0.169967359140665,0.00297640366532284
"Fzd6",0.338641098891438,0.0471268607986484
"Dcaf13",-0.108765927303299,0.0454995370147177
"Cdh10",-0.590680411421667,0.0153027887099925
"Fbxo32",0.294034592715388,0.0340548252538226
"Brd1",0.155426213876463,0.00974084907547107
"Tef",0.29934753732424,0.0470384415104496
"Mief1",0.121976723719382,0.0264995782299511
"Enpp2",-0.18065311764098,0.0466677684303652
"Sh3bp1",0.557817716124252,0.00454468693165109
"Srl",2.13534114088478,0.0269320996223451
"Bop1",-0.157456953064409,0.032914830083963
"Gsdmd",0.193548313048014,0.0492641865885612
"Cep97",-0.219936802910564,0.0358374743182374
"Mapk12",0.35976965638674,0.0106545842006035
"Arsa",0.196891779776575,0.00745307117224267
"Slc7a4",-0.40349945781009,0.0187586631692351
"Rabl3",-0.186012324426323,0.0321525134646587
"Hcls1",0.637266013129081,0.0209218850637132
"Adcy5",0.67667391654753,0.0163973669073912
"Ehhadh",0.709349520721521,0.000262412967920777
"Tra2b",-0.125435494841296,0.0495605547384469
"Rfc4",-0.192247765653568,0.0327562984630088
"Robo1",0.634239491882633,0.035936297149227
"Itsn1",0.140793082545033,0.0139440973415919
"Fmnl3",0.128944945361419,0.0401884590862817
"Nckap5l",0.328507729952613,0.0033962157050551
"Csad",0.38301395346685,0.018139656347039
"Nagpa",0.118797769045142,0.0260427197927591
"Tmem52",2.29132022736752,0.0405377151399275
"Rpp14",-0.124202883495714,0.0423757167058741
"Il15ra",0.628606499857756,0.00234060938665839
"Serinc2",2.84711988603926,0.0094558297397745
"Ccl25",-0.227716295720413,0.0422720769962674
"Scg5",-0.376422677325508,0.0162264894757416
"Kcnk5",0.289800370626656,0.0238835284323073
"Ache",0.91534387065297,0.0192361423554327
"Agpat4",-0.168797081514404,0.00522835027864747
"Pla2g7",-0.23866820693688,0.0181025515775679
"Crisp2",-1.16770647875433,0.0342390618584828
"Vegfa",0.84717626154269,0.00736157913739038
"Sik1",0.514322032576954,0.0111694807212654
"Emilin2",0.751353403769373,0.0322737370382393
"Ttc27",-0.152424844311888,0.0206809450997057
"Cript",-0.162970228876682,0.0489153149982711
"Sap130",0.127047122538971,0.0324691214192536
"Tpgs2",-0.169940858141815,0.0051230165833729
"Brd2",0.121075509108112,0.0243496172053077
"Slc23a1",-0.851245298274998,0.0413447004889081
"Bag6",0.138464931730578,0.0380530251364497
"Prrc2a",0.192253437245455,0.047955095976653
"Aif1",0.771671398428226,0.034189868560335
"Mrpl27",-0.22293829958725,0.0309323184079141
"Dhx16",0.103979982728436,0.0332373663119889
"Ttc39c",-0.180420498916481,0.0161701973531996
