"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Wdtc1",2445.00250652599,-0.144178479365467,0.0525137487819124,-2.74553774411031,0.0060411817854723,0.390714198622856
"Cldn11",3504.62038071604,-0.331670068601046,0.116541317438007,-2.84594404707563,0.00442799746439548,0.350221767055164
"D630003M21Rik",166.464598885382,-0.218983161703497,0.0820313496808963,-2.66950577499147,0.00759629668104668,0.417805361476908
"Ccdc92",1755.42312190633,-0.165836179249991,0.0542024627278812,-3.05956908420485,0.00221655659822075,0.283070493800218
"Phf2",1623.2191070275,-0.130721603741961,0.0488015433985142,-2.67863667086276,0.00739225574229027,0.417805361476908
"Igsf8",4671.68763194231,-0.13904066321293,0.0525448316177222,-2.64613395708427,0.00814175677584127,0.420327392094871
"Smim3",357.585627318671,-0.364938857372188,0.140663888459619,-2.59440330683701,0.00947552624561721,0.453692655966216
"Cntln",456.196468773386,0.21799552956142,0.0690162382270416,3.15861216376766,0.00158522295524958,0.281196354384764
"Ccdc50",2303.98770597218,0.129522632827645,0.043308730397118,2.99068182419553,0.0027835535916883,0.30549337186901
"Egr1",2519.8786791887,-0.376771365033138,0.143459492424757,-2.62632579179625,0.00863121614637983,0.432954035122147
"Tbkbp1",2169.45923831787,-0.197036928589852,0.0491803376835855,-4.00641674844814,6.16468397203157e-05,0.0785442384876542
"Sema6c",560.311137585177,-0.280394596074344,0.101393781302909,-2.76540230052846,0.00568526325677786,0.381241785024246
"Ctu1",243.655881936166,-0.236858541470726,0.0795586450284804,-2.97715655396011,0.00290935406550801,0.30549337186901
"Irs2",2715.44474488669,-0.226435293309371,0.0799360449740903,-2.83270573847838,0.00461558533170252,0.354260076573625
"Arid4b",2620.26735072817,0.110664455833932,0.0423386918508524,2.61379015260493,0.00895440154865655,0.443922296231257
"Tnfsf10",72.1016384699719,0.603380533374508,0.203468552026195,2.96547317689088,0.00302217698499212,NA
"Trp53rka",411.049997248909,-0.214913735136511,0.0607820703494122,-3.53580807466834,0.000406529925560191,0.18568609772843
"Rhou",1368.57321957364,-0.230634535069096,0.0855033520816018,-2.69737419006668,0.00698886878832748,0.410346438857514
"Ift88",596.609269415652,0.167700902946481,0.0557672228711154,3.00715894234248,0.00263701845281598,0.302686955921878
"Gjb6",1791.67272215862,-0.448515630024067,0.101840594346829,-4.4040947806785,1.06226496287436e-05,0.0271489831592712
"Daam2",4406.32621614741,-0.186504468885897,0.0666284008885336,-2.79917372169731,0.00512335653449385,0.373009632034207
